Flow_Key,Flow_Name,Metals,CF2_contributions,Total_CF2
"('ecoinvent-3.4-biosphere', '1c87de06-e58f-4684-a54c-d29f1a251a87')","Chromium, ion","['Cr', 'Cr', 'Cr', 'Cr']","[5.711043744214158e-10, 2.580022311662589e-10, 1.3549977480715386e-10, 4.176407706425736e-12]",9.687827881012543e-10
"('ecoinvent-3.4-biosphere', '1e904267-caa3-40e6-a3a0-fc104489770b')",Cobalt,"['Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co']","[0.0032139468712757656, 1.567231007656641e-05, 9.021127132026937e-06, 6.222094303905056e-06, 3.52625880309176e-06, 1.3515408512910189e-06, 8.186173494406698e-07, 7.637794857838694e-08, 1.9607777471330502e-08, 1.7428996934558234e-08, 1.546453310258362e-08, 1.5202781364881753e-08]",0.003250702901829539
"('ecoinvent-3.4-biosphere', '1f3c2297-d652-468d-82e8-4fd59bf5b5b8')",Molybdenum,"['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']","[0.0013019716614130433, 0.0005407529993328334, 0.00020471385815403498, 1.3582526066098518e-05, 6.535744066190485e-06, 4.754730213511518e-06, 4.57578035320929e-06, 3.0107982620038343e-07, 1.581471921185286e-07, 1.4080494959653346e-07, 7.648513130073918e-09]",0.002077494980079967
"('ecoinvent-3.4-biosphere', '2195d86f-e4c8-4e86-9f18-b5b065b1df7e')","Zinc, ion","['Zn', 'Zn', 'Zn', 'Zn', 'Zn']","[4.712895934047e-06, 5.307020436191625e-08, 2.4111547173107163e-08, 1.533024757519354e-08, 1.7479818992540719e-09]",4.8071559150564714e-06
"('ecoinvent-3.4-biosphere', '21c257b2-57ce-4a6e-b4bd-40f0f75f310f')","Silver, ion","['Ag', 'Ag', 'Ag', 'Ag', 'Ag']","[0.0090542946758082, 0.005907966396284161, 0.0007126649554255872, 0.0003391050168691387, 2.4158182995490893e-05]",0.016038189227382576
"('ecoinvent-3.4-biosphere', '237ca6bc-2f0a-4416-a0e3-bd512f038f2e')",Copper,"['Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu']","[1.8181512950886207e-07, 1.2331104131884216e-07, 8.792070211875519e-08, 5.0488631024022617e-08, 2.479806735943393e-08, 3.905187521504617e-09, 3.528464605540043e-10, 0.0]",4.7259160531197454e-07
"('ecoinvent-3.4-biosphere', '23b6a72b-f926-40e3-b88a-0fb565d36de1')",Methyl parathion,"['P', 'P']","[2.790786897350387e-16, 0.0]",2.790786897350387e-16
"('ecoinvent-3.4-biosphere', '23cb10a4-6228-4ce4-9fb5-7043bc31faec')","Nickel, ion","['Ni', 'Ni', 'Ni', 'Ni', 'Ni']","[4.730073084513995e-05, 1.4774155521969528e-07, 6.451366865562459e-08, 1.5558291263901704e-08, 6.652403800335823e-10]",4.75292096006592e-05
"('ecoinvent-3.4-biosphere', '2460f868-54a9-404c-bec8-c809a44ae72c')",Manganese,"['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn']","[2.326597196399566e-06, 2.0154637828154506e-08, 1.8604842058294534e-08, 4.854353276128561e-09, 2.023440174267869e-09, 8.715915337304195e-10, 8.587646982350143e-10, 5.823869326796898e-10, 1.0349300944010233e-10, 7.692195845657287e-11, 5.528019652106495e-11, 1.6038915401318359e-12]",2.374784511957015e-06
"('ecoinvent-3.4-biosphere', '2718482b-8399-442e-b89a-52fbcc22d2e6')",Lead,"['Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb']","[1.748698870291349e-07, 2.8290478789863104e-08, 2.3587519393113994e-08, 1.0925572259009319e-08, 6.4802800861693176e-09, 2.8140350827465295e-09, 9.025115908207318e-10, 8.816220130792449e-10, 8.282137352738348e-10, 1.3252404996938971e-10, 9.689623178568502e-11, 7.548311804047473e-11, 0.0]",2.498850233790065e-07
"('ecoinvent-3.4-biosphere', '295060ba-3c3d-45e4-99ca-e17b1204b553')",Manganese,"['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn']","[2.326597196399566e-06, 2.0154637828154506e-08, 1.8604842058294534e-08, 4.854353276128561e-09, 2.023440174267869e-09, 8.715915337304195e-10, 8.587646982350143e-10, 5.823869326796898e-10, 1.0349300944010233e-10, 7.692195845657287e-11, 5.528019652106495e-11, 1.6038915401318359e-12]",2.374784511957015e-06
"('ecoinvent-3.4-biosphere', '2a5ed451-12a2-47db-b4dc-fa0bfbc01d79')",Chromium,"['Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr']","[1.3909524901653642e-08, 5.477703943864559e-10, 4.046817613335229e-10, 2.1925488278157725e-10, 1.2615840291534982e-10, 2.2671227088235906e-12, 0.0]",1.520965746577937e-08
"('ecoinvent-3.4-biosphere', '2a7b68ff-f12a-44c6-8b31-71ec91d29889')",Tin,"['Sn', 'Sn', 'Sn', 'Sn', 'Sn']","[3.970450178406722e-08, 2.871034160474091e-08, 1.348174542783661e-08, 2.4363408216133804e-10, 6.682345667960287e-11]",8.220704635548568e-08
"('ecoinvent-3.4-biosphere', '2a992e5e-9f16-47b8-8bcb-733d00bed658')","Tin, ion","['Sn', 'Sn', 'Sn', 'Sn']","[1.7823544175144406e-06, 1.6237803028004977e-08, 5.585875024643443e-09, 1.945998858122757e-09]",1.806124094425212e-06
"('ecoinvent-3.4-biosphere', '2b2369a4-26bb-4b18-8479-752fdf7a5e7f')",Antimony,"['Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb']","[7.4509534071060786e-06, 1.7136835236452899e-06, 1.226839672861736e-06, 5.213189147725894e-07, 1.2859287002545763e-07, 1.818071102161887e-08, 2.2824952481060944e-09, 1.781772813660624e-09, 1.407824712416971e-10, 1.3897902342403058e-12]",1.1063775539756013e-05
"('ecoinvent-3.4-biosphere', '2b3cf153-0dd6-4b79-b0d4-b4df832f3a7e')",Chlorpyrifos methyl,['P'],[1.4738843301645914e-13],1.4738843301645914e-13
"('ecoinvent-3.4-biosphere', '2baa4381-b781-4f5e-90de-508b0fa3fd1f')",Aluminium,"['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al']","[0.002854814827875201, 6.282392979335272e-05, 1.8302335288759967e-05, 1.055134083800038e-05, 3.952439185458092e-06, 2.96132926678785e-06, 1.2489289217381185e-06, 9.958029053178691e-07, 6.175407759652963e-07, 2.7123531633931027e-07, 4.275213138911975e-09, 2.0715361802896423e-09]",0.0029565460569162395
"('ecoinvent-3.4-biosphere', '2bcad3b3-5305-481c-a166-ad5e6eac2675')",Nickel,"['Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni']","[4.2895360120896623e-07, 2.1941439385997538e-07, 2.7201966136325268e-08, 8.568365318271884e-09, 3.965344351525402e-09, 3.933660295503934e-10, 1.564040681510865e-10, 0.0]",6.886534409727656e-07
"('ecoinvent-3.4-biosphere', '2c7be02c-791f-4fef-b231-b90321bbeb30')","Zinc, ion","['Zn', 'Zn', 'Zn', 'Zn', 'Zn']","[4.712895934047e-06, 5.307020436191625e-08, 2.4111547173107163e-08, 1.533024757519354e-08, 1.7479818992540719e-09]",4.8071559150564714e-06
"('ecoinvent-3.4-biosphere', '2c9a7182-37c8-4777-a37a-9a007c3edb2f')","Iron, ion","['Fe', 'Fe', 'Fe', 'Fe', 'Fe']","[1.892333314727315e-06, 1.8192993854320273e-07, 6.442032026674574e-09, 1.881539888602804e-09, 3.721080465182593e-11]",2.082624035990447e-06
"('ecoinvent-3.4-biosphere', '2d4b8ec1-8d53-4e62-8a11-ebc45909b02e')",Phosphorus,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[4.3892632432885485e-09, 6.647342198995665e-10, 3.541356134174877e-10, 2.1709011521136444e-10, 7.280883939951481e-11, 3.5420841733527165e-11, 4.3322780402241754e-12, 1.7410324059318011e-12, 6.329504683216785e-13, 1.9326199264153874e-14]",5.740178460063751e-09
