flow_key,name,categories,unit,cleaned_name,molecular_formula,molecular_weight,CF1,composition,grade_fraction,grade_source
"('ecoinvent-3.12-biosphere', '15bf0cff-7709-562e-a740-e7c9a4baf8d8')",Propineb,"('soil', 'forestry')",kilogram,Propineb,C5H8N2S4Zn,289.8,2.4447735943223396e-14,"{'C': 0.20722912353347134, 'H': 0.027826086956521737, 'N': 0.09666666666666666, 'S': 0.4425810904071773, 'Zn': 0.2256038647342995}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '5c19ae70-dfd5-5346-b4c1-111e04df79bb')",EPN,"('water', 'surface water')",kilogram,EPN,C14H14NO4PS,323.31,1.6260958409823846e-15,"{'C': 0.5201014506201478, 'H': 0.04364851071726825, 'N': 0.04332374501252668, 'O': 0.19794005752992486, 'P': 0.09580278989205407, 'S': 0.09917726021465466}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'de444dc0-5964-4501-8367-50ba53bfc6b9')",Iron ion,"('water',)",kilogram,Iron,Fe,55.84,9.645225823667623e-15,{'Fe': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '1d04e43d-328e-5ae1-847d-b72c7475e8b8')",Ferrous sulfate,"('soil', 'forestry')",kilogram,Ferrous sulfate,FeO4S,151.91,3.5457681266718345e-15,"{'Fe': 0.3676189849252847, 'O': 0.4212757553814759, 'S': 0.2110789283128168}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '56cb0876-c24e-5676-baa3-340f447fccba')",Dichlorvos,"('air', 'non-urban air or from high stacks')",kilogram,Dichlorvos,C4H7Cl2O4P,220.97,2.3792055317374065e-15,"{'C': 0.21742317961714258, 'H': 0.03193193646196316, 'Cl': 0.32088518803457483, 'O': 0.28961397474770334, 'P': 0.14017287414581164}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '8567e91b-1f20-5a81-8301-c273be81d563')",Fentin acetate,"('water',)",kilogram,Fentin acetate,C20H18O2Sn,409.1,3.8501896684347134e-14,"{'C': 0.587191395746761, 'H': 0.04435101442190173, 'O': 0.07821559520899535, 'Sn': 0.2901735516988511}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'b9d8f6cf-c195-5699-b345-91496faaa1af')",Thiometon,"('water', 'surface water')",kilogram,Thiometon,C6H15O2PS3,246.4,2.1336568439448652e-15,"{'C': 0.29247564935064935, 'H': 0.06136363636363636, 'O': 0.129862012987013, 'P': 0.12570616883116884, 'S': 0.3904017857142857}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '1a07acce-2621-5a15-8d4c-7f8a92e4418f')",Demeton,"('water', 'surface water')",kilogram,Demeton,C16H38O6P2S4,516.7,2.0349643752584275e-15,"{'C': 0.37192955293206886, 'H': 0.07413199148442036, 'O': 0.18578285271917938, 'P': 0.1198916198954906, 'S': 0.24822914650667696}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'a00e234b-e6c1-5b7e-bcfa-f9ff35b02129')",Copper(II) acetate,"('water',)",kilogram,Copper(II) acetate,C4H6CuO4,181.63,4.307690847332846e-15,"{'C': 0.2645157738259098, 'H': 0.033298463910147, 'Cu': 0.3498651103892529, 'O': 0.3523426746682817}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'c0771847-8ab7-58a9-b7a5-411106ece807')",Disulfoton,"('water', 'surface water')",kilogram,Disulfoton,C8H19O2PS3,274.4,1.9159367578280422e-15,"{'C': 0.3501749271137026, 'H': 0.06979591836734694, 'O': 0.11661078717201168, 'P': 0.11287900874635569, 'S': 0.35056486880466475}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '23ed81f7-03f5-54e8-bdba-1009f5e05345')",Bromophos-ethyl,"('water', 'surface water')",kilogram,Bromophos-ethyl,C10H12BrCl2O3PS,394.0,1.3343478333705958e-15,"{'C': 0.3048477157360406, 'H': 0.0307005076142132, 'Br': 0.20280203045685277, 'Cl': 0.17996446700507615, 'O': 0.12181979695431472, 'P': 0.07861421319796955, 'S': 0.08138324873096446}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'c2c82108-859b-5430-b28a-a73f626e26f1')",Phenthoate,"('soil',)",kilogram,Phenthoate,C12H17O4PS2,320.4,1.6408646889763257e-15,"{'C': 0.44985018726591763, 'H': 0.053483146067415735, 'O': 0.19973782771535584, 'P': 0.0966729088639201, 'S': 0.20015605493133584}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '95339fa2-9694-51c8-a222-1661c8c80a70')",Dichlofenthion,"('soil', 'forestry')",kilogram,Dichlofenthion,C10H13Cl2O3PS,315.15,1.6681994172553222e-15,"{'C': 0.3811201015389497, 'H': 0.041580199904807234, 'Cl': 0.22499127399650964, 'O': 0.15229890528319848, 'P': 0.09828335713152468, 'S': 0.10174520069808028}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'da622862-4ecc-5eab-a7be-61a38d82a7f3')",Magnesium phosphide,"('water',)",kilogram,Magnesium phosphide,Mg3P2,134.86,7.796723214415167e-15,"{'Mg': 0.540671807800682, 'P': 0.45935043749073107}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '02156abf-3839-5778-897a-4c06444701d4')",Zineb,"('soil', 'agricultural')",kilogram,Zineb,C4H6N2S4Zn,275.8,2.56887377677525e-14,"{'C': 0.1741986947063089, 'H': 0.021928934010152282, 'N': 0.1015736040609137, 'S': 0.4650471356055112, 'Zn': 0.23705583756345175}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '1f3c2297-d652-468d-82e8-4fd59bf5b5b8')",Molybdenum VI,"('soil', 'forestry')",kilogram,Molybdenum,Mo,95.95,1.6532043483883647e-13,{'Mo': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '23cb10a4-6228-4ce4-9fb5-7043bc31faec')",Nickel II,"('water', 'ocean')",kilogram,Nickel,Ni,58.693,9.066741688482605e-14,{'Ni': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '4e0825e0-a21e-539f-beab-e17dad64543b')",Fenbutatin oxide,"('soil',)",kilogram,Fenbutatin oxide,C60H78OSn2,1052.7,2.9925194136157335e-14,"{'C': 0.684582502137361, 'H': 0.07468794528355656, 'O': 0.015198062125961812, 'Sn': 0.22553434026788258}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'eec1217a-7365-51c4-98ce-be7b617bb6d1')",Vamidothion,"('soil', 'agricultural')",kilogram,Vamidothion,C8H18NO4PS2,287.3,1.829909663585154e-15,"{'C': 0.33445179255134005, 'H': 0.06315349808562477, 'N': 0.04875391576749043, 'O': 0.22274973894883396, 'P': 0.10781065088757397, 'S': 0.2232161503654716}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '05c95ba1-bed7-5cab-8068-166ae7cf576a')",Chlorthiophos,"('air',)",kilogram,Chlorthiophos,C11H15Cl2O3PS2,361.2,1.455517847032156e-15,"{'C': 0.36578349944629013, 'H': 0.041860465116279076, 'Cl': 0.19630675526024366, 'O': 0.13288205980066445, 'P': 0.0857530454042082, 'S': 0.17754706533776302}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '3be7b00e-61f9-5b00-8ca4-4e497692bda1')",Cyhexatin,"('soil', 'agricultural')",kilogram,Cyhexatin,C18H34OSn,385.2,4.08907734516262e-14,"{'C': 0.5612616822429907, 'H': 0.08897196261682243, 'O': 0.041534267912772586, 'Sn': 0.3081775700934579}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '2d4b8ec1-8d53-4e62-8a11-ebc45909b02e')",Phosphorus,"('water',)",kilogram,Phosphorus,P,30.973762,1.6973366253890836e-14,{'P': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', 'daae8857-004a-55c4-a464-3558a99fa133')",Fenitrothion,"('air', 'non-urban air or from high stacks')",kilogram,Fenitrothion,C9H12NO5PS,277.24,1.8963102234454433e-15,"{'C': 0.38991126821526473, 'H': 0.04363006781128264, 'N': 0.05052301255230125, 'O': 0.28854061462992353, 'P': 0.11172269513778675, 'S': 0.11565791372096378}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '18c1851c-c175-5cfc-9150-a7ec1c45cb94')",Trichlorfon,"('water',)",kilogram,Trichlorfon,C4H8Cl3O4P,257.43,2.042236904587712e-15,"{'C': 0.18662937497572155, 'H': 0.03132502039389348, 'Cl': 0.4131569747115721, 'O': 0.24859573476284816, 'P': 0.12032008701394553}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '2b3cf153-0dd6-4b79-b0d4-b4df832f3a7e')",Chlorpyrifos methyl,"('soil', 'agricultural')",kilogram,Chlorpyrifos methyl,C7H7Cl3NO3PS,322.5,1.6301799886760147e-15,"{'C': 0.26070387596899225, 'H': 0.02187906976744186, 'Cl': 0.32979534883720935, 'N': 0.04343255813953488, 'O': 0.1488279069767442, 'P': 0.09604341085271317, 'S': 0.09942635658914728}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '6ed06a59-4fd1-422e-a397-4c3274596701')",Manganese,"('water', 'ocean')",kilogram,Manganese,Mn,54.93804,6.485008032108113e-14,{'Mn': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', 'c4302ab1-eb6d-458b-86ad-f7d7d4df411e')",Diazinon,"('soil', 'agricultural')",kilogram,Diazinon,C12H21N2O3PS,304.35,1.7273962423131748e-15,"{'C': 0.4735731887629374, 'H': 0.06955150320354854, 'N': 0.09204534253326761, 'O': 0.15770330211927056, 'P': 0.10177098735009035, 'S': 0.10535567603088548}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'e6faa6d6-8902-50bf-a751-a2d9021c9d48')",Vamidothion,"('soil', 'forestry')",kilogram,Vamidothion,C8H18NO4PS2,287.3,1.829909663585154e-15,"{'C': 0.33445179255134005, 'H': 0.06315349808562477, 'N': 0.04875391576749043, 'O': 0.22274973894883396, 'P': 0.10781065088757397, 'S': 0.2232161503654716}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '63e1e226-a012-598d-be84-06a202c3a18a')",Chlorthion,"('soil', 'forestry')",kilogram,Chlorthion,C8H9ClNO5PS,297.65,1.7662793426776914e-15,"{'C': 0.3228221065009239, 'H': 0.030478750209978162, 'Cl': 0.11910969259197045, 'N': 0.0470586259029061, 'O': 0.2687552494540568, 'P': 0.10406181757097263, 'S': 0.10772719637157736}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '30e33162-585e-528f-88ec-408f8d697cfd')",Chlorthiophos,"('soil', 'agricultural')",kilogram,Chlorthiophos,C11H15Cl2O3PS2,361.2,1.455517847032156e-15,"{'C': 0.36578349944629013, 'H': 0.041860465116279076, 'Cl': 0.19630675526024366, 'O': 0.13288205980066445, 'P': 0.0857530454042082, 'S': 0.17754706533776302}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'f38cd9b4-8841-57f3-bb7f-b50455f11a8a')",Azamethiphos,"('soil', 'forestry')",kilogram,Azamethiphos,C9H10ClN2O5PS,324.68,1.6192344657755783e-15,"{'C': 0.33294012566219044, 'H': 0.03104595293827769, 'Cl': 0.1091936676111864, 'N': 0.0862818775409634, 'O': 0.24638105211284958, 'P': 0.09539854626093384, 'S': 0.09875877787359862}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '45b2b1f0-3c01-57fc-ab28-c769c1f04ff6')",Phosphine,"('soil',)",kilogram,Phosphine,H3P,33.998,1.5463646283546527e-14,"{'H': 0.08894640861227132, 'P': 0.9110535913877288}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '854e59ca-8b9a-5290-9e97-7d97c014d46b')",Dichlofenthion,"('air', 'non-urban air or from high stacks')",kilogram,Dichlofenthion,C10H13Cl2O3PS,315.15,1.6681994172553222e-15,"{'C': 0.3811201015389497, 'H': 0.041580199904807234, 'Cl': 0.22499127399650964, 'O': 0.15229890528319848, 'P': 0.09828335713152468, 'S': 0.10174520069808028}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '75ca285d-1b0c-5ce9-b509-e8b7ebec8f8b')",Edifenphos,"('air',)",kilogram,Edifenphos,C14H15O2PS2,310.4,1.6937275977706663e-15,"{'C': 0.5417332474226805, 'H': 0.048711340206185574, 'O': 0.10308634020618558, 'P': 0.09978737113402063, 'S': 0.20660438144329896}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'f66f3d01-05ab-58ce-88a6-4de7348d8a85')",Dioxabenzofos,"('soil',)",kilogram,Dioxabenzofos,C8H9O3PS,216.2,2.43169771668832e-15,"{'C': 0.4444403330249769, 'H': 0.04196114708603145, 'O': 0.22200277520814063, 'P': 0.14326549491211843, 'S': 0.1483117483811286}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'eb2bfdf1-1881-40e8-bebb-d674b2a79149')",Lithium I,"('water',)",kilogram,Lithium,Li,7.0,1.5184934529957733e-13,{'Li': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '1132b19e-035d-553b-8b86-29115253552d')",Azamethiphos,"('air',)",kilogram,Azamethiphos,C9H10ClN2O5PS,324.68,1.6192344657755783e-15,"{'C': 0.33294012566219044, 'H': 0.03104595293827769, 'Cl': 0.1091936676111864, 'N': 0.0862818775409634, 'O': 0.24638105211284958, 'P': 0.09539854626093384, 'S': 0.09875877787359862}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '76152de4-9499-48f7-af98-a5d41842484a')",Iron ion,"('air', 'non-urban air or from high stacks')",kilogram,Iron,Fe,55.84,9.645225823667623e-15,{'Fe': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '8f2693a4-94e2-544e-be26-0c99f721ab9b')",Piperophos,"('soil',)",kilogram,Piperophos,C14H28NO3PS2,353.5,1.4872221961754309e-15,"{'C': 0.47568316831683166, 'H': 0.07984158415841584, 'N': 0.039623762376237624, 'O': 0.13577652050919378, 'P': 0.08762093352192363, 'S': 0.1814144271570014}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '33456751-d78b-465d-8635-52d71e77cf54')",Monocrotophos,"('soil', 'agricultural')",kilogram,Monocrotophos,C7H14NO5P,223.16,2.355856992059575e-15,"{'C': 0.37675658720200755, 'H': 0.06323713927227102, 'N': 0.06276662484316185, 'O': 0.35846477863416387, 'P': 0.13879727549740098}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '7294c36c-23c3-5213-a742-71ed9340e16d')",Monopotassium phosphite,"('soil', 'agricultural')",kilogram,Monopotassium phosphite,HKO3P+,119.078,4.415030873444421e-15,"{'H': 0.00846503972186298, 'K': 0.32833940778313375, 'O': 0.4030719360419221, 'P': 0.2601152185962142}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '791d64b9-e87c-5f21-bb6f-7cb2d2f06a24')",Vamidothion,"('water', 'surface water')",kilogram,Vamidothion,C8H18NO4PS2,287.3,1.829909663585154e-15,"{'C': 0.33445179255134005, 'H': 0.06315349808562477, 'N': 0.04875391576749043, 'O': 0.22274973894883396, 'P': 0.10781065088757397, 'S': 0.2232161503654716}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '98693cdf-d9fc-43ed-bfe6-78dfe5742d33')",Iron ion,"('soil', 'industrial')",kilogram,Iron,Fe,55.84,9.645225823667623e-15,{'Fe': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '8212cc9e-1f4f-57f0-bc36-ebaf9e4a113f')",Acephate,"('water', 'surface water')",kilogram,Acephate,C4H10NO3PS,183.17,2.870191878298929e-15,"{'C': 0.2622918600207458, 'H': 0.05503084566249932, 'N': 0.07646994595184801, 'O': 0.2620352677840258, 'P': 0.1690997434077633, 'S': 0.17505595894524212}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'da40a5fc-5603-538f-917d-0457e4d3e440')",Thionazin,"('soil', 'forestry')",kilogram,Thionazin,C8H13N2O3PS,248.24,2.117841791604958e-15,"{'C': 0.3870770222365452, 'H': 0.0527876248791492, 'N': 0.11285046728971962, 'O': 0.193349178214631, 'P': 0.12477441185949081, 'S': 0.12916935223976794}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'b6aa6f97-b61b-5faf-bf0d-9c6b7d8bbe31')",Chlormephos,"('air',)",kilogram,Chlormephos,C5H12ClO2PS2,234.7,2.2400215012697692e-15,"{'C': 0.255879846612697, 'H': 0.05153813378781423, 'Cl': 0.1510566680869195, 'O': 0.13633574776310184, 'P': 0.13197273114614402, 'S': 0.27324243715381336}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '39555a26-d28b-425f-993f-e8770ab7d9cf')",Aluminium III,"('soil', 'forestry')",kilogram,Aluminium,Al,26.981538,6.422536676269254e-14,{'Al': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', 'f9466f58-cd03-5724-835e-ad196a4a8f99')",Ziram,"('soil', 'forestry')",kilogram,Ziram,C6H12N2S4Zn,305.8,2.316858690760674e-14,"{'C': 0.2356638325703074, 'H': 0.03955526487900588, 'N': 0.09160889470241988, 'S': 0.41942446043165466, 'Zn': 0.21379986919555263}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'd9c25d2b-ee47-5a92-b8d3-d2af477eca60')",Zineb,"('air',)",kilogram,Zineb,C4H6N2S4Zn,275.8,2.56887377677525e-14,"{'C': 0.1741986947063089, 'H': 0.021928934010152282, 'N': 0.1015736040609137, 'S': 0.4650471356055112, 'Zn': 0.23705583756345175}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '221eeada-fe07-5da3-8e78-53f005237fa0')",Disodium phosphonate,"('air', 'non-urban air or from high stacks')",kilogram,Disodium phosphonate,Na2O3P+,124.952,4.2074800431206764e-15,"{'Na': 0.3679813048210513, 'O': 0.3841235034253153, 'P': 0.2478871886804533}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '5ce378a0-b48d-471c-977d-79681521efde')",Zinc II,"('air',)",kilogram,Zinc,Zn,65.4,1.0836576745711442e-13,{'Zn': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '2e518059-747c-4ff1-8da3-17134c547ac2')",Uranium,"('air', 'non-urban air or from high stacks')",kilogram,Uranium,U,238.0289,9.154438878304105e-12,{'U': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '44f28e11-061d-44fd-8f25-dc62a9f1fa57')",Manganese II,"('water', 'ground-')",kilogram,Manganese,Mn,54.93804,6.485008032108113e-14,{'Mn': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', 'c9151938-3107-57b5-951c-0681182c5948')",Magnesium phosphide,"('air',)",kilogram,Magnesium phosphide,Mg3P2,134.86,7.796723214415167e-15,"{'Mg': 0.540671807800682, 'P': 0.45935043749073107}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '9dc2d0a0-aa6b-5261-b7f7-1af5e2fcf9ea')",Isothioate,"('water', 'surface water')",kilogram,Isothioate,C7H17O2PS3,260.4,2.0189441103994426e-15,"{'C': 0.3228763440860215, 'H': 0.06580645161290323, 'O': 0.12288018433179725, 'P': 0.11894777265745009, 'S': 0.3694124423963134}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '3bf4cc35-1499-53cf-8501-56f0e0db3d73')",Sulfotep,"('soil', 'forestry')",kilogram,Sulfotep,C8H20O5P2S2,322.3,3.2623831607075067e-15,"{'C': 0.2981321749922432, 'H': 0.06255041886441204, 'O': 0.24820043437790879, 'P': 0.19220601923673594, 'S': 0.19897610921501704}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '153a660d-e8e6-4772-8930-ab0b29373b5c')",Lithium carbonate,"('water',)",kilogram,Lithium carbonate,CLi2O3,73.9,2.852466321310869e-14,"{'C': 0.16253044654939106, 'Li': 0.1878484438430311, 'O': 0.6494857916102841}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '8228b066-22fc-5989-b6b2-142e2d12c725')",Fosamine ammonium,"('soil', 'forestry')",kilogram,Fosamine ammonium,C3H11N2O4P,170.1,3.090729255426307e-15,"{'C': 0.21183421516754852, 'H': 0.0651851851851852, 'N': 0.16469135802469137, 'O': 0.37622574955908294, 'P': 0.182092886537331}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'd98f0ec0-bf19-4c90-a457-a8593dec497f')",Chromium III,"('water', 'ocean')",kilogram,Chromium,Cr,51.996,3.1278613038877847e-13,{'Cr': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '9ba8c05d-1593-45a5-8d3b-5c4f3e9fef32')",Manganese II,"('soil', 'agricultural')",kilogram,Manganese,Mn,54.93804,6.485008032108113e-14,{'Mn': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '2baa4381-b781-4f5e-90de-508b0fa3fd1f')",Aluminium III,"('soil', 'agricultural')",kilogram,Aluminium,Al,26.981538,6.422536676269254e-14,{'Al': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '6f0b8b7c-3888-4174-b7e3-916d42d678ee')",Aluminium III,"('air', 'urban air close to ground')",kilogram,Aluminium,Al,26.981538,6.422536676269254e-14,{'Al': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '4b4530b5-89d5-4127-b8a5-96fc50972e26')",Cu-HDO,"('water',)",kilogram,Cu-HDO,C12H22CuN4O4,349.87,2.2362760128077994e-15,"{'C': 0.41195872752736734, 'H': 0.0633835424586275, 'Cu': 0.1816274616286049, 'N': 0.16013948037842626, 'O': 0.18291365364278162}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '72364ca1-bad8-59d9-b352-cdbc619be915')",Aluminium phosphide,"('water', 'surface water')",kilogram,Aluminium phosphide,AlP,57.9553,3.897248210843503e-14,"{'Al': 0.46556570322300117, 'P': 0.534446375051117}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '7e769b3e-03fb-4b53-be15-85a910dcfea9')",Zinc II,"('water', 'ground-')",kilogram,Zinc,Zn,65.4,1.0836576745711442e-13,{'Zn': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '36998f94-add5-5a70-846e-4d800268b599')",Azamethiphos,"('water', 'surface water')",kilogram,Azamethiphos,C9H10ClN2O5PS,324.68,1.6192344657755783e-15,"{'C': 0.33294012566219044, 'H': 0.03104595293827769, 'Cl': 0.1091936676111864, 'N': 0.0862818775409634, 'O': 0.24638105211284958, 'P': 0.09539854626093384, 'S': 0.09875877787359862}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '76aa082d-f06a-54a2-a74d-70685aa26f45')",Iprobenfos,"('soil',)",kilogram,Iprobenfos,C13H21O3PS,288.34,1.823309448387372e-15,"{'C': 0.5415238954012624, 'H': 0.07341333148366512, 'O': 0.16645973503502812, 'P': 0.10742179371575225, 'S': 0.11120552125962406}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '88450279-48a0-59a4-97a0-d168923a0031')",Bis(tributyltin) oxide,"('air',)",kilogram,Bis(tributyltin) oxide,C24H54OSn2,596.1,5.284726030386315e-14,"{'C': 0.4835832913940614, 'H': 0.09131353799698037, 'O': 0.02683945646703573, 'Sn': 0.398288877705083}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'cc8b2fd3-5a8a-5bfc-bcac-5b15cd69ee83')",Butonate,"('soil', 'agricultural')",kilogram,Butonate,C8H14Cl3O5P,327.5,1.6052917445740908e-15,"{'C': 0.29339847328244273, 'H': 0.043090076335877865, 'Cl': 0.32476030534351147, 'O': 0.24425954198473285, 'P': 0.09457709923664122}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'e142b577-e934-4085-9a07-3983d4d92afb')",Chromium III,"('air',)",kilogram,Chromium,Cr,51.996,3.1278613038877847e-13,{'Cr': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '0a63fe3c-e2af-538d-b3eb-7c186cffcc43')",Fenbutatin oxide,"('soil', 'forestry')",kilogram,Fenbutatin oxide,C60H78OSn2,1052.7,2.9925194136157335e-14,"{'C': 0.684582502137361, 'H': 0.07468794528355656, 'O': 0.015198062125961812, 'Sn': 0.22553434026788258}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '17d84fcd-86fe-5d1f-aa81-f197b4704366')",Tepp,"('water', 'surface water')",kilogram,Tepp,C8H20O7P2,290.19,3.623371214363105e-15,"{'C': 0.3311209896964058, 'H': 0.06947172542127572, 'O': 0.38592990799131605, 'P': 0.2134739308728764}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'f4f07b53-e6e1-5053-baf1-ddfc7ff2f64a')",Carbophenothion,"('soil', 'forestry')",kilogram,Carbophenothion,C11H16ClO2PS3,342.9,1.533196402298089e-15,"{'C': 0.38530475357247007, 'H': 0.04703412073490814, 'Cl': 0.10339165937591135, 'O': 0.09331583552055994, 'P': 0.09032954214056577, 'S': 0.2805336832895888}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '8bf255b0-80cb-5216-a8ef-1b562c1b2ed1')",Iodofenphos,"('soil', 'forestry')",kilogram,Iodofenphos,C8H8Cl2IO3PS,413.0,1.272961371302699e-15,"{'C': 0.23265859564164648, 'H': 0.019525423728813558, 'Cl': 0.1716852300242131, 'I': 0.307273607748184, 'O': 0.11621549636803874, 'P': 0.07499757869249395, 'S': 0.07763922518159806}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'c157d98a-a56b-5ffd-8403-c0d90e588ca1')",Naled,"('air', 'non-urban air or from high stacks')",kilogram,Naled,C4H7Br2Cl2O4P,380.78,1.3806740016492852e-15,"{'C': 0.12617259309837703, 'H': 0.018530384999212144, 'Br': 0.41968590787331267, 'Cl': 0.18621251116130053, 'O': 0.16806554966122172, 'P': 0.0813435579599769}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '3f2b322c-c744-5634-991f-86fbd05f6ba7')",Methyl parathion,"('air',)",kilogram,Methyl parathion,C8H10NO5PS,263.21,1.997390092884065e-15,"{'C': 0.36506211770069524, 'H': 0.03829641730937275, 'N': 0.053216063219482544, 'O': 0.30392082367691203, 'P': 0.11767789977584439, 'S': 0.12182287906994416}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '19878df6-76e2-5489-9454-4fdb7f8cf432')",Merphos,"('soil', 'agricultural')",kilogram,Merphos,C12H27PS3,298.5,1.7612497365092621e-15,"{'C': 0.48285427135678394, 'H': 0.09117587939698493, 'P': 0.10376549413735343, 'S': 0.32226130653266327}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '26fa5bf3-0d4c-5aa3-b9c0-b4216a679893')",Phosphorus pentafluoride,"('air',)",kilogram,Phosphorus pentafluoride,F5P,125.9657778,4.173618069367526e-15,"{'F': 0.7540937043299074, 'P': 0.2458921823130282}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'ec7ce904-7890-544b-9586-7eed0512cede')",Phenkapton,"('soil', 'forestry')",kilogram,Phenkapton,C11H15Cl2O2PS3,377.3,1.393408551147667e-15,"{'C': 0.35017492711370257, 'H': 0.04007421150278293, 'Cl': 0.18793002915451895, 'O': 0.08480784521600848, 'P': 0.08209382454280413, 'S': 0.2549562682215743}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'da4c9dfd-f5a9-515d-8c42-71c38f8410e7')",Fosetyl-Al,"('water',)",kilogram,Fosetyl-Al,C6H15AlO9P3+3,351.08,9.428415133402684e-15,"{'C': 0.20526945425544038, 'H': 0.04306710721203145, 'Al': 0.07685427822718469, 'O': 0.4101372906460067, 'P': 0.2646747180129885}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '40765302-ad73-55fc-b158-775f26b3c808')",Demeton,"('air', 'non-urban air or from high stacks')",kilogram,Demeton,C16H38O6P2S4,516.7,2.0349643752584275e-15,"{'C': 0.37192955293206886, 'H': 0.07413199148442036, 'O': 0.18578285271917938, 'P': 0.1198916198954906, 'S': 0.24822914650667696}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'cf88e72e-13bc-416c-ac41-7d4b24bda86a')",Lithium I,"('water', 'ocean')",kilogram,Lithium,Li,7.0,1.5184934529957733e-13,{'Li': 1.0},1.0,dissipation
