Flow_Name,Flow_Key,Metal,Delta_g_Total,Delta_g_Metal,Metal_Fraction,CF_Metal,CF_Total,grade_source,Mineral,f_mineral_me,Delta_g_Mineral,Mineral_Fraction,CF_Mineral,xi_Mineral,xf_Mineral,xm_Mineral,ERC,CF2
Cobalt,"('ecoinvent-3.4-biosphere', 'b10faa87-2c1d-4f6e-aa65-9f80b376939a')",Co,6.534525199621613e-06,6.534525199621613e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,stoichiometric,Linnaeite,1.727272727272727,1.1286907162982786e-05,1.727272727272727,3.3591127983693174e-12,0.000636842105263158,0.0006255551981001752,0.0455986939380875,0.038509353079369195,0.038509353079369195
Cobalt,"('ecoinvent-3.4-biosphere', '12051b95-831a-49c0-9a70-fbc0e8fb9af9')",Co,6.534525199621613e-06,6.534525199621613e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,stoichiometric,Linnaeite,1.727272727272727,1.1286907162982786e-05,1.727272727272727,3.3591127983693174e-12,0.000636842105263158,0.0006255551981001752,0.0455986939380875,0.038509353079369195,0.038509353079369195
Cobalt,"('ecoinvent-3.4-biosphere', '9ce88274-57b6-42ed-a78b-4abef2301865')",Co,6.534525199621613e-06,6.534525199621613e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,stoichiometric,Linnaeite,1.727272727272727,1.1286907162982786e-05,1.727272727272727,3.3591127983693174e-12,0.000636842105263158,0.0006255551981001752,0.0455986939380875,0.038509353079369195,0.038509353079369195
Cobalt,"('ecoinvent-3.4-biosphere', 'c58d25ad-30d2-4fac-a857-1fa6f67afe8a')",Co,6.534525199621613e-06,6.534525199621613e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,stoichiometric,Linnaeite,1.727272727272727,1.1286907162982786e-05,1.727272727272727,3.3591127983693174e-12,0.000636842105263158,0.0006255551981001752,0.0455986939380875,0.038509353079369195,0.038509353079369195
Cobalt,"('ecoinvent-3.4-biosphere', 'ca04300a-8338-4601-ba7c-66c10a4f6322')",Co,6.534525199621613e-06,6.534525199621613e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,stoichiometric,Linnaeite,1.727272727272727,1.1286907162982786e-05,1.727272727272727,3.3591127983693174e-12,0.000636842105263158,0.0006255551981001752,0.0455986939380875,0.038509353079369195,0.038509353079369195
Cobalt,"('ecoinvent-3.4-biosphere', '1e904267-caa3-40e6-a3a0-fc104489770b')",Co,6.534525199621613e-06,6.534525199621613e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,stoichiometric,Linnaeite,1.727272727272727,1.1286907162982786e-05,1.727272727272727,3.3591127983693174e-12,0.000636842105263158,0.0006255551981001752,0.0455986939380875,0.038509353079369195,0.038509353079369195
Cobalt,"('ecoinvent-3.4-biosphere', 'f0d1c319-249f-4a89-b0e7-3a5a90a54036')",Co,6.534525199621613e-06,6.534525199621613e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,stoichiometric,Linnaeite,1.727272727272727,1.1286907162982786e-05,1.727272727272727,3.3591127983693174e-12,0.000636842105263158,0.0006255551981001752,0.0455986939380875,0.038509353079369195,0.038509353079369195
Cobalt,"('ecoinvent-3.4-biosphere', '74eb3f02-09ec-46ce-8ee8-d67d0900136b')",Co,6.534525199621613e-06,6.534525199621613e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,stoichiometric,Linnaeite,1.727272727272727,1.1286907162982786e-05,1.727272727272727,3.3591127983693174e-12,0.000636842105263158,0.0006255551981001752,0.0455986939380875,0.038509353079369195,0.038509353079369195
Cobalt,"('ecoinvent-3.4-biosphere', '9542444c-7c7a-48e2-bc9c-9c7c34fb7b3e')",Co,6.534525199621613e-06,6.534525199621613e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,stoichiometric,Linnaeite,1.727272727272727,1.1286907162982786e-05,1.727272727272727,3.3591127983693174e-12,0.000636842105263158,0.0006255551981001752,0.0455986939380875,0.038509353079369195,0.038509353079369195
Cobalt,"('ecoinvent-3.4-biosphere', 'caf066cf-40ce-47a8-ba4c-969fcd6019c7')",Co,6.534525199621613e-06,6.534525199621613e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,stoichiometric,Linnaeite,1.727272727272727,1.1286907162982786e-05,1.727272727272727,3.3591127983693174e-12,0.000636842105263158,0.0006255551981001752,0.0455986939380875,0.038509353079369195,0.038509353079369195
