Flow_Key,Flow_Name,Metals,CF2_contributions,Total_CF2
"('ecoinvent-3.4-biosphere', '2718482b-8399-442e-b89a-52fbcc22d2e6')",Lead,"['Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb']","[-1.4300805637977384e-07, -7.528953122590937e-08, -2.2668751072926782e-09, -1.464239360488659e-09, -1.389736901638202e-09, -9.644389537698088e-10, -5.478728713361036e-10, -2.2876627302471684e-10, -1.4528547831072826e-10, -1.1363307670756729e-10, -3.4818943973097935e-11, -1.3783357753319443e-11, -0.0]",-2.2546703792997808e-07
"('ecoinvent-3.4-biosphere', '295060ba-3c3d-45e4-99ca-e17b1204b553')",Manganese,"['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn']","[5.397030029843654e-05, 5.46820603979844e-07, 5.254843727277651e-08, 6.73684938101862e-09, 5.4960710095186894e-09, 1.8322663223047333e-09, 1.1891742689003812e-09, 1.0392877907753992e-09, 5.558989994229711e-10, 5.116392515918845e-10, 1.3781491871059617e-10, 2.4801945563690335e-11]",5.458719314357697e-05
"('ecoinvent-3.4-biosphere', '2a5ed451-12a2-47db-b4dc-fa0bfbc01d79')",Chromium,"['Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr']","[1.0193886280410125e-08, 1.1887439998835242e-10, 1.1750334244092882e-10, 6.080231790410453e-11, 2.8024812430737905e-11, 4.749581051011765e-12, 0.0]",1.0523840734225259e-08
"('ecoinvent-3.4-biosphere', '2a7b68ff-f12a-44c6-8b31-71ec91d29889')",Tin,"['Sn', 'Sn', 'Sn', 'Sn', 'Sn']","[4.7435147202353244e-08, 1.714797922873938e-08, 7.437468127900861e-10, 4.195096544986767e-10, 4.65247356482052e-11]",6.579290763402958e-08
"('ecoinvent-3.4-biosphere', '2a992e5e-9f16-47b8-8bcb-733d00bed658')","Tin, ion","['Sn', 'Sn', 'Sn', 'Sn']","[2.4295114278717395e-06, 1.3828933997471474e-08, 3.0136485539914556e-09, 2.9558360986827306e-09]",2.4493098465218853e-06
"('ecoinvent-3.4-biosphere', '2b2369a4-26bb-4b18-8479-752fdf7a5e7f')",Antimony,"['Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb']","[3.63325936842151e-05, 1.1274829988211498e-05, 4.392980981830729e-06, 9.735440089608378e-07, 6.473277049057977e-07, 9.508683643375764e-09, 8.390884677624543e-09, 2.16204844290246e-09, 5.040698751706282e-10, 4.49034784954839e-12]",5.364184654511089e-05
"('ecoinvent-3.4-biosphere', '2b3cf153-0dd6-4b79-b0d4-b4df832f3a7e')",Chlorpyrifos methyl,['P'],[2.1530060285623855e-14],2.1530060285623855e-14
"('ecoinvent-3.4-biosphere', '2baa4381-b781-4f5e-90de-508b0fa3fd1f')",Aluminium,"['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al']","[0.0107524328048274, 0.0002683302464564435, 1.5429274669078003e-05, 4.191453445311526e-06, 2.532328087237877e-06, 1.3055115125588612e-06, 8.489155685189655e-07, 8.39748337554459e-07, 2.1312563624065149e-07, 1.5758257449377543e-07, 4.448924674927401e-09, 2.9086669289031955e-09]",0.01104628834870644
"('ecoinvent-3.4-biosphere', '2bcad3b3-5305-481c-a166-ad5e6eac2675')",Nickel,"['Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni']","[-8.531194682084521e-08, -6.528525008412465e-09, -4.501047327268844e-10, -2.04147273113397e-10, -5.275449754893186e-11, -3.5150387562408454e-11, -8.374359752209931e-12, -0.0]",-9.259100307996151e-08
"('ecoinvent-3.4-biosphere', '2c7be02c-791f-4fef-b231-b90321bbeb30')","Zinc, ion","['Zn', 'Zn', 'Zn', 'Zn', 'Zn']","[3.9190143142079565e-05, 1.4107042430465825e-07, 3.2914641824189106e-08, 1.9555580457488297e-08, 6.7678132194486844e-09]",3.939045160188535e-05
"('ecoinvent-3.4-biosphere', '2c9a7182-37c8-4777-a37a-9a007c3edb2f')","Iron, ion","['Fe', 'Fe', 'Fe', 'Fe', 'Fe']","[-6.797322551981493e-05, -2.781995594729941e-06, -7.439706326949709e-08, -1.9774222551757193e-08, -2.2269972757482874e-10]",-7.084961510009369e-05
"('ecoinvent-3.4-biosphere', '2e0c9efa-d55c-49db-8be3-0376d5921ff4')",Aluminium,"['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al']","[0.0107524328048274, 0.0002683302464564435, 1.5429274669078003e-05, 4.191453445311526e-06, 2.532328087237877e-06, 1.3055115125588612e-06, 8.489155685189655e-07, 8.39748337554459e-07, 2.1312563624065149e-07, 1.5758257449377543e-07, 4.448924674927401e-09, 2.9086669289031955e-09]",0.01104628834870644
"('ecoinvent-3.4-biosphere', '30f484ee-dec4-47ae-8e92-d00d4b93fe05')","Chromium, ion","['Cr', 'Cr', 'Cr', 'Cr']","[4.336282393708294e-10, 6.325176442799033e-11, 2.9943073477527056e-11, 1.1815125092222424e-11]",5.386382023685693e-10
"('ecoinvent-3.4-biosphere', '31c4d160-b21e-41b3-b9c1-3d7a72377653')",Lead,"['Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb']","[-1.4300805637977384e-07, -7.528953122590937e-08, -2.2668751072926782e-09, -1.464239360488659e-09, -1.389736901638202e-09, -9.644389537698088e-10, -5.478728713361036e-10, -2.2876627302471684e-10, -1.4528547831072826e-10, -1.1363307670756729e-10, -3.4818943973097935e-11, -1.3783357753319443e-11, -0.0]",-2.2546703792997808e-07
