Flow_Name,Flow_Key,Metal,Delta_g_Total,Delta_g_Metal,Metal_Fraction,CF_Metal,CF_Total,grade_source
Aluminium III,"('ecoinvent-3.12-biosphere', 'e0401210-0377-4670-84af-12247ca20bed')",Al,7.020474673658674e-06,7.020474673658674e-06,1.0,6.422536676269254e-14,6.422536676269254e-14,dissipation
Aluminium III,"('ecoinvent-3.12-biosphere', '0ace7678-a181-48e8-8728-d912a8b56c57')",Al,7.020474673658674e-06,7.020474673658674e-06,1.0,6.422536676269254e-14,6.422536676269254e-14,dissipation
Aluminium III,"('ecoinvent-3.12-biosphere', '97e498ec-f323-4ec6-bcc0-d8a4c853bae3')",Al,7.020474673658674e-06,7.020474673658674e-06,1.0,6.422536676269254e-14,6.422536676269254e-14,dissipation
Aluminium III,"('ecoinvent-3.12-biosphere', '9c3bd678-1b2f-4b95-a245-d5c8a3fe326b')",Al,7.020474673658674e-06,7.020474673658674e-06,1.0,6.422536676269254e-14,6.422536676269254e-14,dissipation
Aluminium III,"('ecoinvent-3.12-biosphere', '2e0c9efa-d55c-49db-8be3-0376d5921ff4')",Al,7.020474673658674e-06,7.020474673658674e-06,1.0,6.422536676269254e-14,6.422536676269254e-14,dissipation
Aluminium III,"('ecoinvent-3.12-biosphere', '46e63323-cffd-4c46-829b-5f006b50fa9b')",Al,7.020474673658674e-06,7.020474673658674e-06,1.0,6.422536676269254e-14,6.422536676269254e-14,dissipation
Aluminium III,"('ecoinvent-3.12-biosphere', '01056d4b-f9b0-4dfc-b8d9-8407c8376efb')",Al,7.020474673658674e-06,7.020474673658674e-06,1.0,6.422536676269254e-14,6.422536676269254e-14,dissipation
Aluminium III,"('ecoinvent-3.12-biosphere', 'ff65658c-2d39-44a2-b23e-7ec3c644f064')",Al,7.020474673658674e-06,7.020474673658674e-06,1.0,6.422536676269254e-14,6.422536676269254e-14,dissipation
Aluminium III,"('ecoinvent-3.12-biosphere', '7880e65c-0321-4295-ba55-3186ad36e489')",Al,7.020474673658674e-06,7.020474673658674e-06,1.0,6.422536676269254e-14,6.422536676269254e-14,dissipation
Aluminium III,"('ecoinvent-3.12-biosphere', '39555a26-d28b-425f-993f-e8770ab7d9cf')",Al,7.020474673658674e-06,7.020474673658674e-06,1.0,6.422536676269254e-14,6.422536676269254e-14,dissipation
Aluminium III,"('ecoinvent-3.12-biosphere', '2baa4381-b781-4f5e-90de-508b0fa3fd1f')",Al,7.020474673658674e-06,7.020474673658674e-06,1.0,6.422536676269254e-14,6.422536676269254e-14,dissipation
Aluminium III,"('ecoinvent-3.12-biosphere', '6f0b8b7c-3888-4174-b7e3-916d42d678ee')",Al,7.020474673658674e-06,7.020474673658674e-06,1.0,6.422536676269254e-14,6.422536676269254e-14,dissipation
Aluminium III,"('ecoinvent-3.12-biosphere', '765546a9-b056-4d27-ad14-2f016511bdcb')",Al,7.020474673658674e-06,7.020474673658674e-06,1.0,6.422536676269254e-14,6.422536676269254e-14,dissipation
Manganese II,"('ecoinvent-3.12-biosphere', 'b0546417-3064-4878-bd6f-2da75cefdf63')",Mn,2.716562816207155e-06,2.716562816207155e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese II,"('ecoinvent-3.12-biosphere', '295060ba-3c3d-45e4-99ca-e17b1204b553')",Mn,2.716562816207155e-06,2.716562816207155e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese II,"('ecoinvent-3.12-biosphere', '835d0907-a668-4d92-b6b6-7b56fa343713')",Mn,2.716562816207155e-06,2.716562816207155e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese II,"('ecoinvent-3.12-biosphere', '2460f868-54a9-404c-bec8-c809a44ae72c')",Mn,2.716562816207155e-06,2.716562816207155e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese II,"('ecoinvent-3.12-biosphere', '9c706cff-cb82-4207-a589-95896e04dc08')",Mn,2.716562816207155e-06,2.716562816207155e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese II,"('ecoinvent-3.12-biosphere', '10cbd2f7-c41b-4bb4-b636-d8fc15cf0282')",Mn,2.716562816207155e-06,2.716562816207155e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese II,"('ecoinvent-3.12-biosphere', '6b7fbea6-4a86-40f9-954d-3c9b3611abfd')",Mn,2.716562816207155e-06,2.716562816207155e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese II,"('ecoinvent-3.12-biosphere', '009a49e8-09a7-4432-9cb9-f2dd18e8f922')",Mn,2.716562816207155e-06,2.716562816207155e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese II,"('ecoinvent-3.12-biosphere', '44f28e11-061d-44fd-8f25-dc62a9f1fa57')",Mn,2.716562816207155e-06,2.716562816207155e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese II,"('ecoinvent-3.12-biosphere', '9ba8c05d-1593-45a5-8d3b-5c4f3e9fef32')",Mn,2.716562816207155e-06,2.716562816207155e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese II,"('ecoinvent-3.12-biosphere', 'c91fd4bf-ed70-4e2f-a34f-159773f981b6')",Mn,2.716562816207155e-06,2.716562816207155e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese II,"('ecoinvent-3.12-biosphere', 'f532985c-90b7-46fc-aac9-b039b40e22f1')",Mn,2.716562816207155e-06,2.716562816207155e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese II,"('ecoinvent-3.12-biosphere', '0af26a55-d357-469f-abad-8ced785cb4fb')",Mn,2.716562816207155e-06,2.716562816207155e-06,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Cobalt II,"('ecoinvent-3.12-biosphere', '12051b95-831a-49c0-9a70-fbc0e8fb9af9')",Co,2.278648973379563e-06,2.278648973379563e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,dissipation
Cobalt II,"('ecoinvent-3.12-biosphere', 'c58d25ad-30d2-4fac-a857-1fa6f67afe8a')",Co,2.278648973379563e-06,2.278648973379563e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,dissipation
Cobalt II,"('ecoinvent-3.12-biosphere', '33627701-feca-434d-a192-674a450eaaf7')",Co,2.278648973379563e-06,2.278648973379563e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,dissipation
Cobalt II,"('ecoinvent-3.12-biosphere', '381a22c9-3722-4378-810d-86958f7b6d32')",Co,2.278648973379563e-06,2.278648973379563e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,dissipation
Cobalt II,"('ecoinvent-3.12-biosphere', '1e904267-caa3-40e6-a3a0-fc104489770b')",Co,2.278648973379563e-06,2.278648973379563e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,dissipation
Cobalt II,"('ecoinvent-3.12-biosphere', 'f0d1c319-249f-4a89-b0e7-3a5a90a54036')",Co,2.278648973379563e-06,2.278648973379563e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,dissipation
Cobalt II,"('ecoinvent-3.12-biosphere', '74eb3f02-09ec-46ce-8ee8-d67d0900136b')",Co,2.278648973379563e-06,2.278648973379563e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,dissipation
Cobalt II,"('ecoinvent-3.12-biosphere', 'f0e28a62-ddf9-4c93-af81-676a58c3f2d4')",Co,2.278648973379563e-06,2.278648973379563e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,dissipation
Cobalt II,"('ecoinvent-3.12-biosphere', 'd4291dd5-dae8-47fa-bf06-466fcecbc210')",Co,2.278648973379563e-06,2.278648973379563e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,dissipation
Cobalt II,"('ecoinvent-3.12-biosphere', 'ca04300a-8338-4601-ba7c-66c10a4f6322')",Co,2.278648973379563e-06,2.278648973379563e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,dissipation
Cobalt II,"('ecoinvent-3.12-biosphere', '9542444c-7c7a-48e2-bc9c-9c7c34fb7b3e')",Co,2.278648973379563e-06,2.278648973379563e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,dissipation
Cobalt II,"('ecoinvent-3.12-biosphere', 'caf066cf-40ce-47a8-ba4c-969fcd6019c7')",Co,2.278648973379563e-06,2.278648973379563e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,dissipation
Cobalt II,"('ecoinvent-3.12-biosphere', 'b10faa87-2c1d-4f6e-aa65-9f80b376939a')",Co,2.278648973379563e-06,2.278648973379563e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', '8dba66e2-0f2e-4038-84ef-1e40b4f573a6')",Fe,1.246944428423122e-06,1.246944428423122e-06,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', '9b6d6f07-ebc6-447d-a3c0-f2017d77d852')",Fe,1.246944428423122e-06,1.246944428423122e-06,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', '2c9a7182-37c8-4777-a37a-9a007c3edb2f')",Fe,1.246944428423122e-06,1.246944428423122e-06,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', '32cd0492-c0cb-4898-a2b1-675eedc5b688')",Fe,1.246944428423122e-06,1.246944428423122e-06,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', '7c335b9c-a403-47a8-bb6d-2e7d3c3a230e')",Fe,1.246944428423122e-06,1.246944428423122e-06,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', '33fd8342-58e7-45c9-ad92-0951c002c403')",Fe,1.246944428423122e-06,1.246944428423122e-06,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', 'de444dc0-5964-4501-8367-50ba53bfc6b9')",Fe,1.246944428423122e-06,1.246944428423122e-06,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', '76152de4-9499-48f7-af98-a5d41842484a')",Fe,1.246944428423122e-06,1.246944428423122e-06,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', '98693cdf-d9fc-43ed-bfe6-78dfe5742d33')",Fe,1.246944428423122e-06,1.246944428423122e-06,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', 'ce567bdc-76ec-4ca0-be79-8bb796e448b3')",Fe,1.246944428423122e-06,1.246944428423122e-06,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', 'db364689-e1a3-4629-8835-e6c59d6daf09')",Fe,1.246944428423122e-06,1.246944428423122e-06,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', 'e8bd2edd-f937-49f6-9e8b-9f445278775e')",Fe,1.246944428423122e-06,1.246944428423122e-06,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', 'c983ad54-12e9-47a5-b747-5e5c448e58e2')",Fe,1.246944428423122e-06,1.246944428423122e-06,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Phosphate,"('ecoinvent-3.12-biosphere', '329fc7d8-4011-4327-84e4-34ff76f0e42d')",P,9.106979166517554e-07,9.106979166517554e-07,0.3261416642975224,5.53572191877536e-15,5.53572191877536e-15,dissipation
Phosphate,"('ecoinvent-3.12-biosphere', 'c8791f3c-3c4a-4278-91c0-483797d14da2')",P,9.106979166517554e-07,9.106979166517554e-07,0.3261416642975224,5.53572191877536e-15,5.53572191877536e-15,dissipation
Phosphate,"('ecoinvent-3.12-biosphere', '3aaf9017-0d8a-42aa-9a60-cbc39e994e73')",P,9.106979166517554e-07,9.106979166517554e-07,0.3261416642975224,5.53572191877536e-15,5.53572191877536e-15,dissipation
Phosphate,"('ecoinvent-3.12-biosphere', '490b267b-f429-4d9a-ac79-224e37fb4d58')",P,9.106979166517554e-07,9.106979166517554e-07,0.3261416642975224,5.53572191877536e-15,5.53572191877536e-15,dissipation
Phosphate,"('ecoinvent-3.12-biosphere', '1727b41d-377e-43cd-bc01-9eaba946eccb')",P,9.106979166517554e-07,9.106979166517554e-07,0.3261416642975224,5.53572191877536e-15,5.53572191877536e-15,dissipation
Antimony ion,"('ecoinvent-3.12-biosphere', '7805afa2-d93b-40bb-b841-325b98aec824')",Sb,7.607153633292254e-07,7.607153633292254e-07,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony ion,"('ecoinvent-3.12-biosphere', '34b96163-a3df-4bc1-8224-e2a9fe01b23f')",Sb,7.607153633292254e-07,7.607153633292254e-07,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony ion,"('ecoinvent-3.12-biosphere', '43b29ad9-26dd-4838-b931-6216e55a0120')",Sb,7.607153633292254e-07,7.607153633292254e-07,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony ion,"('ecoinvent-3.12-biosphere', '183f9856-03ab-464d-9366-8ef62077b510')",Sb,7.607153633292254e-07,7.607153633292254e-07,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony ion,"('ecoinvent-3.12-biosphere', 'b2dc8668-86de-4207-b20e-dc81dea63c98')",Sb,7.607153633292254e-07,7.607153633292254e-07,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony ion,"('ecoinvent-3.12-biosphere', '3ea5684a-6d64-4f96-8c09-1d90f997c9d4')",Sb,7.607153633292254e-07,7.607153633292254e-07,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony ion,"('ecoinvent-3.12-biosphere', '5df5cb9f-812c-4ce8-ab1c-df6ab4d31900')",Sb,7.607153633292254e-07,7.607153633292254e-07,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony ion,"('ecoinvent-3.12-biosphere', '2b2369a4-26bb-4b18-8479-752fdf7a5e7f')",Sb,7.607153633292254e-07,7.607153633292254e-07,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony ion,"('ecoinvent-3.12-biosphere', 'c49fb4cd-eed0-4438-9052-9612473cdbae')",Sb,7.607153633292254e-07,7.607153633292254e-07,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony ion,"('ecoinvent-3.12-biosphere', '77927dac-dea3-429d-a434-d5a71d92c4f7')",Sb,7.607153633292254e-07,7.607153633292254e-07,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony ion,"('ecoinvent-3.12-biosphere', '83cf77ca-867b-4eef-b0f0-78d71b3d91d5')",Sb,7.607153633292254e-07,7.607153633292254e-07,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony ion,"('ecoinvent-3.12-biosphere', 'fa39136e-1ef6-43c1-af68-104da104568d')",Sb,7.607153633292254e-07,7.607153633292254e-07,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony ion,"('ecoinvent-3.12-biosphere', 'f4cf8d5c-f030-4b55-a3af-e3c20b855ee8')",Sb,7.607153633292254e-07,7.607153633292254e-07,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Zinc II,"('ecoinvent-3.12-biosphere', '2c7be02c-791f-4fef-b231-b90321bbeb30')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc II,"('ecoinvent-3.12-biosphere', '2195d86f-e4c8-4e86-9f18-b5b065b1df7e')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc II,"('ecoinvent-3.12-biosphere', '748f22a9-eba4-4726-bef5-92c7442ce189')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc II,"('ecoinvent-3.12-biosphere', '77887584-ddca-4920-952c-3609730e0c13')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc II,"('ecoinvent-3.12-biosphere', 'b88999ec-84fd-462d-9dec-7e20a4636a58')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc II,"('ecoinvent-3.12-biosphere', 'bdce3a7c-e008-4391-be26-285f71a02453')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc II,"('ecoinvent-3.12-biosphere', '87a69874-34f9-4070-a525-aa301ab2634b')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc II,"('ecoinvent-3.12-biosphere', 'ada3ecfe-8244-4389-bcce-e83ca4f66e09')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc II,"('ecoinvent-3.12-biosphere', '8f871bab-96dc-49d9-bf08-12cdd0715901')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc II,"('ecoinvent-3.12-biosphere', '84aa799e-9d98-4d34-85e0-516d28ab1be9')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc II,"('ecoinvent-3.12-biosphere', '541b633c-17a3-4047-bce6-0c0e4fdb7c10')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc II,"('ecoinvent-3.12-biosphere', '5ce378a0-b48d-471c-977d-79681521efde')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc II,"('ecoinvent-3.12-biosphere', '7e769b3e-03fb-4b53-be15-85a910dcfea9')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc II,"('ecoinvent-3.12-biosphere', '8d226423-1351-4366-b09f-d16c9e38683c')",Zn,5.874425203978033e-07,5.874425203978033e-07,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Nickel II,"('ecoinvent-3.12-biosphere', 'a5506f4b-113f-4713-95c3-c819dde6e48b')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation
Nickel II,"('ecoinvent-3.12-biosphere', 'e8fc62ba-678e-4706-97d2-b79d83e227d5')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation
Nickel II,"('ecoinvent-3.12-biosphere', 'e43a270f-4f88-4789-a0b8-7aba56677743')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation
Nickel II,"('ecoinvent-3.12-biosphere', '0545c382-2312-43b6-9ec3-63dbb1438565')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation
Nickel II,"('ecoinvent-3.12-biosphere', '9798359e-a3ee-4362-a038-23a188582c6e')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation
Nickel II,"('ecoinvent-3.12-biosphere', '56815b4f-6138-4e0b-9fac-c94fd6b102b3')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation
Nickel II,"('ecoinvent-3.12-biosphere', 'c89873de-cd23-4323-a948-f5cfeebd2fc9')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation
Nickel II,"('ecoinvent-3.12-biosphere', '6ec6cdaa-5a01-46d4-b716-1905e56690ea')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation
Nickel II,"('ecoinvent-3.12-biosphere', '23cb10a4-6228-4ce4-9fb5-7043bc31faec')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation
Nickel II,"('ecoinvent-3.12-biosphere', '2bcad3b3-5305-481c-a166-ad5e6eac2675')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation
Nickel II,"('ecoinvent-3.12-biosphere', '5de1943f-b011-45a0-97d4-ed15eea6a382')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation
Nickel II,"('ecoinvent-3.12-biosphere', '9f69cb8e-51fe-447b-a1ac-4da74de8ebe4')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation
Nickel II,"('ecoinvent-3.12-biosphere', 'b4580545-243d-48d2-a3a0-2633a4f46fb1')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation
Nickel II,"('ecoinvent-3.12-biosphere', 'a72a45ee-395a-4d25-b893-9d183e43e76e')",Ni,4.54716326166883e-07,4.54716326166883e-07,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', '8dba66e2-0f2e-4038-84ef-1e40b4f573a6')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', '9b6d6f07-ebc6-447d-a3c0-f2017d77d852')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', '2c9a7182-37c8-4777-a37a-9a007c3edb2f')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', '32cd0492-c0cb-4898-a2b1-675eedc5b688')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', '7c335b9c-a403-47a8-bb6d-2e7d3c3a230e')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', '33fd8342-58e7-45c9-ad92-0951c002c403')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', 'de444dc0-5964-4501-8367-50ba53bfc6b9')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', '76152de4-9499-48f7-af98-a5d41842484a')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', '98693cdf-d9fc-43ed-bfe6-78dfe5742d33')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', 'ce567bdc-76ec-4ca0-be79-8bb796e448b3')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', 'db364689-e1a3-4629-8835-e6c59d6daf09')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', 'e8bd2edd-f937-49f6-9e8b-9f445278775e')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron ion,"('ecoinvent-3.12-biosphere', 'c983ad54-12e9-47a5-b747-5e5c448e58e2')",Fe,3.4100734819332973e-07,3.4100734819332973e-07,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Chromium VI,"('ecoinvent-3.12-biosphere', 'c2e854f9-fe22-4fe7-9083-cf6d0a8c7254')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.12-biosphere', '81b3321a-c9d8-4104-a974-5460f1bc5029')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.12-biosphere', '8ec83662-7c2b-4452-8acf-95a0bb94233c')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.12-biosphere', '7a59e8d5-cd11-4ee7-b1ca-30979d2b0b3a')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.12-biosphere', '01285299-c683-4e15-b654-201987a7a738')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.12-biosphere', '58060894-19d9-4855-84d8-58935a5325f8')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.12-biosphere', '68ba2022-830e-45fb-8c85-b35e94754ae9')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.12-biosphere', '9bbae55a-35de-4eff-a219-814a9fec5ac2')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.12-biosphere', 'ef475b50-9cd0-4e7c-9c59-07868fe16e91')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.12-biosphere', '81e17d9a-3e0b-414e-9b2e-eca7e5b3bd4a')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.12-biosphere', '8216fc31-15a1-4d33-858f-e09650b14c63')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.12-biosphere', 'a9ec0c9b-982a-4329-99ae-dab1f9fb62d3')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium VI,"('ecoinvent-3.12-biosphere', '03b279a7-4626-4703-a451-d0650599dbd9')",Cr,1.6147063591784207e-07,1.6147063591784207e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
