Flow_Name,Flow_Key,Metal,Delta_g_Total,Delta_g_Metal,Metal_Fraction,CF_Metal,CF_Total,grade_source,Mineral,f_mineral_me,Delta_g_Mineral,Mineral_Fraction,CF_Mineral,xi_Mineral,xf_Mineral,xr_Mineral,ERC,CF2
Chromium VI,"('ecoinvent-3.12-biosphere', '8ec83662-7c2b-4452-8acf-95a0bb94233c')",Cr,3.1143752172646995e-10,3.1143752172646995e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.702219639856803e-10,2.152027027027027,6.73124206275851e-13,0.637,0.636999999329778,0.81,3.127273421191691e-10,3.127273421191691e-10
Chromium VI,"('ecoinvent-3.12-biosphere', '7a59e8d5-cd11-4ee7-b1ca-30979d2b0b3a')",Cr,3.1143752172646995e-10,3.1143752172646995e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.702219639856803e-10,2.152027027027027,6.73124206275851e-13,0.637,0.636999999329778,0.81,3.127273421191691e-10,3.127273421191691e-10
Chromium VI,"('ecoinvent-3.12-biosphere', '01285299-c683-4e15-b654-201987a7a738')",Cr,3.1143752172646995e-10,3.1143752172646995e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.702219639856803e-10,2.152027027027027,6.73124206275851e-13,0.637,0.636999999329778,0.81,3.127273421191691e-10,3.127273421191691e-10
Chromium VI,"('ecoinvent-3.12-biosphere', '58060894-19d9-4855-84d8-58935a5325f8')",Cr,3.1143752172646995e-10,3.1143752172646995e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.702219639856803e-10,2.152027027027027,6.73124206275851e-13,0.637,0.636999999329778,0.81,3.127273421191691e-10,3.127273421191691e-10
Chromium VI,"('ecoinvent-3.12-biosphere', '68ba2022-830e-45fb-8c85-b35e94754ae9')",Cr,3.1143752172646995e-10,3.1143752172646995e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.702219639856803e-10,2.152027027027027,6.73124206275851e-13,0.637,0.636999999329778,0.81,3.127273421191691e-10,3.127273421191691e-10
Chromium VI,"('ecoinvent-3.12-biosphere', '9bbae55a-35de-4eff-a219-814a9fec5ac2')",Cr,3.1143752172646995e-10,3.1143752172646995e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.702219639856803e-10,2.152027027027027,6.73124206275851e-13,0.637,0.636999999329778,0.81,3.127273421191691e-10,3.127273421191691e-10
Chromium VI,"('ecoinvent-3.12-biosphere', 'ef475b50-9cd0-4e7c-9c59-07868fe16e91')",Cr,3.1143752172646995e-10,3.1143752172646995e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.702219639856803e-10,2.152027027027027,6.73124206275851e-13,0.637,0.636999999329778,0.81,3.127273421191691e-10,3.127273421191691e-10
Chromium VI,"('ecoinvent-3.12-biosphere', '81e17d9a-3e0b-414e-9b2e-eca7e5b3bd4a')",Cr,3.1143752172646995e-10,3.1143752172646995e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.702219639856803e-10,2.152027027027027,6.73124206275851e-13,0.637,0.636999999329778,0.81,3.127273421191691e-10,3.127273421191691e-10
Chromium VI,"('ecoinvent-3.12-biosphere', '8216fc31-15a1-4d33-858f-e09650b14c63')",Cr,3.1143752172646995e-10,3.1143752172646995e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.702219639856803e-10,2.152027027027027,6.73124206275851e-13,0.637,0.636999999329778,0.81,3.127273421191691e-10,3.127273421191691e-10
Chromium VI,"('ecoinvent-3.12-biosphere', 'a9ec0c9b-982a-4329-99ae-dab1f9fb62d3')",Cr,3.1143752172646995e-10,3.1143752172646995e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.702219639856803e-10,2.152027027027027,6.73124206275851e-13,0.637,0.636999999329778,0.81,3.127273421191691e-10,3.127273421191691e-10
Chromium VI,"('ecoinvent-3.12-biosphere', '03b279a7-4626-4703-a451-d0650599dbd9')",Cr,3.1143752172646995e-10,3.1143752172646995e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.702219639856803e-10,2.152027027027027,6.73124206275851e-13,0.637,0.636999999329778,0.81,3.127273421191691e-10,3.127273421191691e-10
Chromium III,"('ecoinvent-3.12-biosphere', 'e34d3da4-a3d5-41be-84b5-458afe32c990')",Cr,3.1066413897740565e-10,3.1066413897740565e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.685576234074575e-10,2.152027027027027,6.73124206275851e-13,0.637,0.6369999993314424,0.81,3.1195073589975657e-10,3.1195073589975657e-10
Chromium III,"('ecoinvent-3.12-biosphere', '30f484ee-dec4-47ae-8e92-d00d4b93fe05')",Cr,3.1066413897740565e-10,3.1066413897740565e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.685576234074575e-10,2.152027027027027,6.73124206275851e-13,0.637,0.6369999993314424,0.81,3.1195073589975657e-10,3.1195073589975657e-10
Chromium III,"('ecoinvent-3.12-biosphere', 'e65a9c58-21f1-48b6-b738-d05a8f10e5f3')",Cr,3.1066413897740565e-10,3.1066413897740565e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.685576234074575e-10,2.152027027027027,6.73124206275851e-13,0.637,0.6369999993314424,0.81,3.1195073589975657e-10,3.1195073589975657e-10
Chromium III,"('ecoinvent-3.12-biosphere', 'd9c23a8d-e7bf-4f70-8d22-b9ad8a653204')",Cr,3.1066413897740565e-10,3.1066413897740565e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.685576234074575e-10,2.152027027027027,6.73124206275851e-13,0.637,0.6369999993314424,0.81,3.1195073589975657e-10,3.1195073589975657e-10
Chromium III,"('ecoinvent-3.12-biosphere', '6b29d83a-c43c-484c-8e73-474a8a22d71e')",Cr,3.1066413897740565e-10,3.1066413897740565e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.685576234074575e-10,2.152027027027027,6.73124206275851e-13,0.637,0.6369999993314424,0.81,3.1195073589975657e-10,3.1195073589975657e-10
Chromium III,"('ecoinvent-3.12-biosphere', '2a5ed451-12a2-47db-b4dc-fa0bfbc01d79')",Cr,3.1066413897740565e-10,3.1066413897740565e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.685576234074575e-10,2.152027027027027,6.73124206275851e-13,0.637,0.6369999993314424,0.81,3.1195073589975657e-10,3.1195073589975657e-10
Chromium III,"('ecoinvent-3.12-biosphere', '1c87de06-e58f-4684-a54c-d29f1a251a87')",Cr,3.1066413897740565e-10,3.1066413897740565e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.685576234074575e-10,2.152027027027027,6.73124206275851e-13,0.637,0.6369999993314424,0.81,3.1195073589975657e-10,3.1195073589975657e-10
Chromium III,"('ecoinvent-3.12-biosphere', 'e7881581-21b3-4f5c-bd63-6b0684b5e712')",Cr,3.1066413897740565e-10,3.1066413897740565e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.685576234074575e-10,2.152027027027027,6.73124206275851e-13,0.637,0.6369999993314424,0.81,3.1195073589975657e-10,3.1195073589975657e-10
Chromium III,"('ecoinvent-3.12-biosphere', '4d40d8e3-9bc7-4ab1-ac5c-4f4a76fda8e5')",Cr,3.1066413897740565e-10,3.1066413897740565e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.685576234074575e-10,2.152027027027027,6.73124206275851e-13,0.637,0.6369999993314424,0.81,3.1195073589975657e-10,3.1195073589975657e-10
Chromium III,"('ecoinvent-3.12-biosphere', 'd98f0ec0-bf19-4c90-a457-a8593dec497f')",Cr,3.1066413897740565e-10,3.1066413897740565e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.685576234074575e-10,2.152027027027027,6.73124206275851e-13,0.637,0.6369999993314424,0.81,3.1195073589975657e-10,3.1195073589975657e-10
Chromium III,"('ecoinvent-3.12-biosphere', 'e142b577-e934-4085-9a07-3983d4d92afb')",Cr,3.1066413897740565e-10,3.1066413897740565e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.685576234074575e-10,2.152027027027027,6.73124206275851e-13,0.637,0.6369999993314424,0.81,3.1195073589975657e-10,3.1195073589975657e-10
Chromium III,"('ecoinvent-3.12-biosphere', 'e0336c9b-a0ff-4ae3-b8bb-ca1e46bbbc11')",Cr,3.1066413897740565e-10,3.1066413897740565e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.685576234074575e-10,2.152027027027027,6.73124206275851e-13,0.637,0.6369999993314424,0.81,3.1195073589975657e-10,3.1195073589975657e-10
Chromium III,"('ecoinvent-3.12-biosphere', '591de726-f2c7-43ba-8e22-15fd08acc8dc')",Cr,3.1066413897740565e-10,3.1066413897740565e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.685576234074575e-10,2.152027027027027,6.73124206275851e-13,0.637,0.6369999993314424,0.81,3.1195073589975657e-10,3.1195073589975657e-10
Chromium III,"('ecoinvent-3.12-biosphere', '7705f0e1-5b14-44f4-b330-1245b5c7fc08')",Cr,3.1066413897740565e-10,3.1066413897740565e-10,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation,Chromite,2.152027027027027,6.685576234074575e-10,2.152027027027027,6.73124206275851e-13,0.637,0.6369999993314424,0.81,3.1195073589975657e-10,3.1195073589975657e-10
Phosphorus,"('ecoinvent-3.12-biosphere', 'e2d35af7-9806-46ff-9b75-b124a48fa5a1')",P,3.097579993591026e-10,3.097579993591026e-10,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation,Apatite,0.3532544378698225,1.0942338793928063e-10,0.3532544378698225,5.995916954776823e-15,0.0059700000000000005,0.005969999890576613,0.9,9.164027800970033e-10,9.164027800970033e-10
Phosphorus,"('ecoinvent-3.12-biosphere', '8b0a4a41-c65c-4d94-b10c-94ddb98abdd2')",P,3.097579993591026e-10,3.097579993591026e-10,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation,Apatite,0.3532544378698225,1.0942338793928063e-10,0.3532544378698225,5.995916954776823e-15,0.0059700000000000005,0.005969999890576613,0.9,9.164027800970033e-10,9.164027800970033e-10
Phosphorus,"('ecoinvent-3.12-biosphere', 'b2631209-8374-431e-b7d5-56c96c6b6d79')",P,3.097579993591026e-10,3.097579993591026e-10,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation,Apatite,0.3532544378698225,1.0942338793928063e-10,0.3532544378698225,5.995916954776823e-15,0.0059700000000000005,0.005969999890576613,0.9,9.164027800970033e-10,9.164027800970033e-10
Phosphorus,"('ecoinvent-3.12-biosphere', 'd761f94e-517d-41cf-89fa-17dc72f7a69b')",P,3.097579993591026e-10,3.097579993591026e-10,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation,Apatite,0.3532544378698225,1.0942338793928063e-10,0.3532544378698225,5.995916954776823e-15,0.0059700000000000005,0.005969999890576613,0.9,9.164027800970033e-10,9.164027800970033e-10
Phosphorus,"('ecoinvent-3.12-biosphere', 'c89a0749-40a5-4c9c-8770-c4295ea34977')",P,3.097579993591026e-10,3.097579993591026e-10,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation,Apatite,0.3532544378698225,1.0942338793928063e-10,0.3532544378698225,5.995916954776823e-15,0.0059700000000000005,0.005969999890576613,0.9,9.164027800970033e-10,9.164027800970033e-10
Phosphorus,"('ecoinvent-3.12-biosphere', '198ce8e3-f05a-4bec-9f7f-325347453326')",P,3.097579993591026e-10,3.097579993591026e-10,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation,Apatite,0.3532544378698225,1.0942338793928063e-10,0.3532544378698225,5.995916954776823e-15,0.0059700000000000005,0.005969999890576613,0.9,9.164027800970033e-10,9.164027800970033e-10
Phosphorus,"('ecoinvent-3.12-biosphere', '76b09afe-52b9-4ecc-b97a-00b49ad8ed1a')",P,3.097579993591026e-10,3.097579993591026e-10,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation,Apatite,0.3532544378698225,1.0942338793928063e-10,0.3532544378698225,5.995916954776823e-15,0.0059700000000000005,0.005969999890576613,0.9,9.164027800970033e-10,9.164027800970033e-10
Phosphorus,"('ecoinvent-3.12-biosphere', '2f8952b0-c90c-4e3d-b546-52b862fc8f11')",P,3.097579993591026e-10,3.097579993591026e-10,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation,Apatite,0.3532544378698225,1.0942338793928063e-10,0.3532544378698225,5.995916954776823e-15,0.0059700000000000005,0.005969999890576613,0.9,9.164027800970033e-10,9.164027800970033e-10
Phosphorus,"('ecoinvent-3.12-biosphere', '2d4b8ec1-8d53-4e62-8a11-ebc45909b02e')",P,3.097579993591026e-10,3.097579993591026e-10,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation,Apatite,0.3532544378698225,1.0942338793928063e-10,0.3532544378698225,5.995916954776823e-15,0.0059700000000000005,0.005969999890576613,0.9,9.164027800970033e-10,9.164027800970033e-10
Phosphorus,"('ecoinvent-3.12-biosphere', 'ea4e9316-5080-4b3b-bbf3-1949f6d7577a')",P,3.097579993591026e-10,3.097579993591026e-10,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation,Apatite,0.3532544378698225,1.0942338793928063e-10,0.3532544378698225,5.995916954776823e-15,0.0059700000000000005,0.005969999890576613,0.9,9.164027800970033e-10,9.164027800970033e-10
Phosphorus,"('ecoinvent-3.12-biosphere', '62f3d964-9b53-4d01-9ee0-04112dcfc6d2')",P,3.097579993591026e-10,3.097579993591026e-10,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation,Apatite,0.3532544378698225,1.0942338793928063e-10,0.3532544378698225,5.995916954776823e-15,0.0059700000000000005,0.005969999890576613,0.9,9.164027800970033e-10,9.164027800970033e-10
Phosphorus,"('ecoinvent-3.12-biosphere', 'b6e2f7f4-6b2e-4b3e-be1f-67626cb8205d')",P,3.097579993591026e-10,3.097579993591026e-10,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation,Apatite,0.3532544378698225,1.0942338793928063e-10,0.3532544378698225,5.995916954776823e-15,0.0059700000000000005,0.005969999890576613,0.9,9.164027800970033e-10,9.164027800970033e-10
Phosphorus,"('ecoinvent-3.12-biosphere', 'b1fca66f-8e83-469a-a7b5-018e14d5d545')",P,3.097579993591026e-10,3.097579993591026e-10,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation,Apatite,0.3532544378698225,1.0942338793928063e-10,0.3532544378698225,5.995916954776823e-15,0.0059700000000000005,0.005969999890576613,0.9,9.164027800970033e-10,9.164027800970033e-10
Manganese II,"('ecoinvent-3.12-biosphere', 'b0546417-3064-4878-bd6f-2da75cefdf63')",Mn,2.837652542513766e-10,2.837652542513766e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,4.4899565546103887e-10,1.5822784810126582,1.0261088658398912e-13,0.5,0.4999999995510043,0.6709603911825677,4.5631368335235096e-10,4.5631368335235096e-10
Manganese II,"('ecoinvent-3.12-biosphere', '295060ba-3c3d-45e4-99ca-e17b1204b553')",Mn,2.837652542513766e-10,2.837652542513766e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,4.4899565546103887e-10,1.5822784810126582,1.0261088658398912e-13,0.5,0.4999999995510043,0.6709603911825677,4.5631368335235096e-10,4.5631368335235096e-10
Manganese II,"('ecoinvent-3.12-biosphere', '835d0907-a668-4d92-b6b6-7b56fa343713')",Mn,2.837652542513766e-10,2.837652542513766e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,4.4899565546103887e-10,1.5822784810126582,1.0261088658398912e-13,0.5,0.4999999995510043,0.6709603911825677,4.5631368335235096e-10,4.5631368335235096e-10
Manganese II,"('ecoinvent-3.12-biosphere', '2460f868-54a9-404c-bec8-c809a44ae72c')",Mn,2.837652542513766e-10,2.837652542513766e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,4.4899565546103887e-10,1.5822784810126582,1.0261088658398912e-13,0.5,0.4999999995510043,0.6709603911825677,4.5631368335235096e-10,4.5631368335235096e-10
Manganese II,"('ecoinvent-3.12-biosphere', '9c706cff-cb82-4207-a589-95896e04dc08')",Mn,2.837652542513766e-10,2.837652542513766e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,4.4899565546103887e-10,1.5822784810126582,1.0261088658398912e-13,0.5,0.4999999995510043,0.6709603911825677,4.5631368335235096e-10,4.5631368335235096e-10
Manganese II,"('ecoinvent-3.12-biosphere', '10cbd2f7-c41b-4bb4-b636-d8fc15cf0282')",Mn,2.837652542513766e-10,2.837652542513766e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,4.4899565546103887e-10,1.5822784810126582,1.0261088658398912e-13,0.5,0.4999999995510043,0.6709603911825677,4.5631368335235096e-10,4.5631368335235096e-10
Manganese II,"('ecoinvent-3.12-biosphere', '6b7fbea6-4a86-40f9-954d-3c9b3611abfd')",Mn,2.837652542513766e-10,2.837652542513766e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,4.4899565546103887e-10,1.5822784810126582,1.0261088658398912e-13,0.5,0.4999999995510043,0.6709603911825677,4.5631368335235096e-10,4.5631368335235096e-10
Manganese II,"('ecoinvent-3.12-biosphere', '009a49e8-09a7-4432-9cb9-f2dd18e8f922')",Mn,2.837652542513766e-10,2.837652542513766e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,4.4899565546103887e-10,1.5822784810126582,1.0261088658398912e-13,0.5,0.4999999995510043,0.6709603911825677,4.5631368335235096e-10,4.5631368335235096e-10
Manganese II,"('ecoinvent-3.12-biosphere', '44f28e11-061d-44fd-8f25-dc62a9f1fa57')",Mn,2.837652542513766e-10,2.837652542513766e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,4.4899565546103887e-10,1.5822784810126582,1.0261088658398912e-13,0.5,0.4999999995510043,0.6709603911825677,4.5631368335235096e-10,4.5631368335235096e-10
Manganese II,"('ecoinvent-3.12-biosphere', '9ba8c05d-1593-45a5-8d3b-5c4f3e9fef32')",Mn,2.837652542513766e-10,2.837652542513766e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,4.4899565546103887e-10,1.5822784810126582,1.0261088658398912e-13,0.5,0.4999999995510043,0.6709603911825677,4.5631368335235096e-10,4.5631368335235096e-10
Manganese II,"('ecoinvent-3.12-biosphere', 'c91fd4bf-ed70-4e2f-a34f-159773f981b6')",Mn,2.837652542513766e-10,2.837652542513766e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,4.4899565546103887e-10,1.5822784810126582,1.0261088658398912e-13,0.5,0.4999999995510043,0.6709603911825677,4.5631368335235096e-10,4.5631368335235096e-10
Manganese II,"('ecoinvent-3.12-biosphere', 'f532985c-90b7-46fc-aac9-b039b40e22f1')",Mn,2.837652542513766e-10,2.837652542513766e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,4.4899565546103887e-10,1.5822784810126582,1.0261088658398912e-13,0.5,0.4999999995510043,0.6709603911825677,4.5631368335235096e-10,4.5631368335235096e-10
Manganese II,"('ecoinvent-3.12-biosphere', '0af26a55-d357-469f-abad-8ced785cb4fb')",Mn,2.837652542513766e-10,2.837652542513766e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,4.4899565546103887e-10,1.5822784810126582,1.0261088658398912e-13,0.5,0.4999999995510043,0.6709603911825677,4.5631368335235096e-10,4.5631368335235096e-10
Zinc II,"('ecoinvent-3.12-biosphere', '2c7be02c-791f-4fef-b231-b90321bbeb30')",Zn,2.795246915246563e-10,2.795246915246563e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,4.165330994394509e-10,1.4901477832512315,1.614810081565375e-13,0.0605,0.0604999995834669,0.789865871833085,3.396799674417187e-09,3.396799674417187e-09
Zinc II,"('ecoinvent-3.12-biosphere', '2195d86f-e4c8-4e86-9f18-b5b065b1df7e')",Zn,2.795246915246563e-10,2.795246915246563e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,4.165330994394509e-10,1.4901477832512315,1.614810081565375e-13,0.0605,0.0604999995834669,0.789865871833085,3.396799674417187e-09,3.396799674417187e-09
Zinc II,"('ecoinvent-3.12-biosphere', '748f22a9-eba4-4726-bef5-92c7442ce189')",Zn,2.795246915246563e-10,2.795246915246563e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,4.165330994394509e-10,1.4901477832512315,1.614810081565375e-13,0.0605,0.0604999995834669,0.789865871833085,3.396799674417187e-09,3.396799674417187e-09
Zinc II,"('ecoinvent-3.12-biosphere', '77887584-ddca-4920-952c-3609730e0c13')",Zn,2.795246915246563e-10,2.795246915246563e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,4.165330994394509e-10,1.4901477832512315,1.614810081565375e-13,0.0605,0.0604999995834669,0.789865871833085,3.396799674417187e-09,3.396799674417187e-09
Zinc II,"('ecoinvent-3.12-biosphere', 'b88999ec-84fd-462d-9dec-7e20a4636a58')",Zn,2.795246915246563e-10,2.795246915246563e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,4.165330994394509e-10,1.4901477832512315,1.614810081565375e-13,0.0605,0.0604999995834669,0.789865871833085,3.396799674417187e-09,3.396799674417187e-09
Zinc II,"('ecoinvent-3.12-biosphere', 'bdce3a7c-e008-4391-be26-285f71a02453')",Zn,2.795246915246563e-10,2.795246915246563e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,4.165330994394509e-10,1.4901477832512315,1.614810081565375e-13,0.0605,0.0604999995834669,0.789865871833085,3.396799674417187e-09,3.396799674417187e-09
Zinc II,"('ecoinvent-3.12-biosphere', '87a69874-34f9-4070-a525-aa301ab2634b')",Zn,2.795246915246563e-10,2.795246915246563e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,4.165330994394509e-10,1.4901477832512315,1.614810081565375e-13,0.0605,0.0604999995834669,0.789865871833085,3.396799674417187e-09,3.396799674417187e-09
Zinc II,"('ecoinvent-3.12-biosphere', 'ada3ecfe-8244-4389-bcce-e83ca4f66e09')",Zn,2.795246915246563e-10,2.795246915246563e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,4.165330994394509e-10,1.4901477832512315,1.614810081565375e-13,0.0605,0.0604999995834669,0.789865871833085,3.396799674417187e-09,3.396799674417187e-09
Zinc II,"('ecoinvent-3.12-biosphere', '8f871bab-96dc-49d9-bf08-12cdd0715901')",Zn,2.795246915246563e-10,2.795246915246563e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,4.165330994394509e-10,1.4901477832512315,1.614810081565375e-13,0.0605,0.0604999995834669,0.789865871833085,3.396799674417187e-09,3.396799674417187e-09
Zinc II,"('ecoinvent-3.12-biosphere', '84aa799e-9d98-4d34-85e0-516d28ab1be9')",Zn,2.795246915246563e-10,2.795246915246563e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,4.165330994394509e-10,1.4901477832512315,1.614810081565375e-13,0.0605,0.0604999995834669,0.789865871833085,3.396799674417187e-09,3.396799674417187e-09
Zinc II,"('ecoinvent-3.12-biosphere', '541b633c-17a3-4047-bce6-0c0e4fdb7c10')",Zn,2.795246915246563e-10,2.795246915246563e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,4.165330994394509e-10,1.4901477832512315,1.614810081565375e-13,0.0605,0.0604999995834669,0.789865871833085,3.396799674417187e-09,3.396799674417187e-09
Zinc II,"('ecoinvent-3.12-biosphere', '5ce378a0-b48d-471c-977d-79681521efde')",Zn,2.795246915246563e-10,2.795246915246563e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,4.165330994394509e-10,1.4901477832512315,1.614810081565375e-13,0.0605,0.0604999995834669,0.789865871833085,3.396799674417187e-09,3.396799674417187e-09
Zinc II,"('ecoinvent-3.12-biosphere', '7e769b3e-03fb-4b53-be15-85a910dcfea9')",Zn,2.795246915246563e-10,2.795246915246563e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,4.165330994394509e-10,1.4901477832512315,1.614810081565375e-13,0.0605,0.0604999995834669,0.789865871833085,3.396799674417187e-09,3.396799674417187e-09
Zinc II,"('ecoinvent-3.12-biosphere', '8d226423-1351-4366-b09f-d16c9e38683c')",Zn,2.795246915246563e-10,2.795246915246563e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation,Sphalerite,1.4901477832512315,4.165330994394509e-10,1.4901477832512315,1.614810081565375e-13,0.0605,0.0604999995834669,0.789865871833085,3.396799674417187e-09,3.396799674417187e-09
Iron ion,"('ecoinvent-3.12-biosphere', '8dba66e2-0f2e-4038-84ef-1e40b4f573a6')",Fe,2.7346724692164677e-10,2.7346724692164677e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation,Hematite,1.0,2.7346724692164677e-10,1.0,9.645225823667623e-15,0.73,0.7299999997265327,0.95,7.964899093326971e-10,7.964899093326971e-10
Iron ion,"('ecoinvent-3.12-biosphere', '9b6d6f07-ebc6-447d-a3c0-f2017d77d852')",Fe,2.7346724692164677e-10,2.7346724692164677e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation,Hematite,1.0,2.7346724692164677e-10,1.0,9.645225823667623e-15,0.73,0.7299999997265327,0.95,7.964899093326971e-10,7.964899093326971e-10
Iron ion,"('ecoinvent-3.12-biosphere', '2c9a7182-37c8-4777-a37a-9a007c3edb2f')",Fe,2.7346724692164677e-10,2.7346724692164677e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation,Hematite,1.0,2.7346724692164677e-10,1.0,9.645225823667623e-15,0.73,0.7299999997265327,0.95,7.964899093326971e-10,7.964899093326971e-10
Iron ion,"('ecoinvent-3.12-biosphere', '32cd0492-c0cb-4898-a2b1-675eedc5b688')",Fe,2.7346724692164677e-10,2.7346724692164677e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation,Hematite,1.0,2.7346724692164677e-10,1.0,9.645225823667623e-15,0.73,0.7299999997265327,0.95,7.964899093326971e-10,7.964899093326971e-10
