Flow_Name,Flow_Key,Metal,Delta_g_Total,Delta_g_Metal,Metal_Fraction,CF_Metal,CF_Total
Lead,"('ecoinvent-3.4-biosphere', 'e9e856c2-868e-435e-8425-8df1c9297cfc')",Pb,7.397739199065643e-11,7.397739199065643e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '9ee7f4ab-b826-47ae-8623-e138f944b42e')",Pb,7.397739199065643e-11,7.397739199065643e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '837083ce-41cd-49f3-a849-d79564dac238')",Pb,7.397739199065643e-11,7.397739199065643e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '67652827-017f-4856-8d0a-c97bac4c6562')",Pb,7.397739199065643e-11,7.397739199065643e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '4010918f-7fd0-4925-8fbb-8fd7a44a806c')",Pb,7.397739199065643e-11,7.397739199065643e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '31c4d160-b21e-41b3-b9c1-3d7a72377653')",Pb,7.397739199065643e-11,7.397739199065643e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', 'b3ebdcc3-c588-4997-95d2-9785b26b34e1')",Pb,7.397739199065643e-11,7.397739199065643e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '0ff15165-d761-48c9-9814-2d1dcdd56857')",Pb,7.397739199065643e-11,7.397739199065643e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '2718482b-8399-442e-b89a-52fbcc22d2e6')",Pb,7.397739199065643e-11,7.397739199065643e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '739234c8-5359-48b4-983f-9cb170d68c8d')",Pb,7.397739199065643e-11,7.397739199065643e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '6a903634-c97f-4c49-a7c0-88f0e6ac7a23')",Pb,7.397739199065643e-11,7.397739199065643e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', 'fe4613d7-1ed8-427d-9b06-c8e8f4f5e1b1')",Pb,7.397739199065643e-11,7.397739199065643e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '8e123669-94d3-41d8-9480-a79211fe7c43')",Pb,7.397739199065643e-11,7.397739199065643e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', 'c864aa15-0abc-41ad-9889-348106e485d8')",Pb,7.397739199065643e-11,7.397739199065643e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Phosphorus,"('ecoinvent-3.4-biosphere', '76b09afe-52b9-4ecc-b97a-00b49ad8ed1a')",P,7.337969961301484e-11,7.337969961301484e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14
Phosphorus,"('ecoinvent-3.4-biosphere', 'c89a0749-40a5-4c9c-8770-c4295ea34977')",P,7.337969961301484e-11,7.337969961301484e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14
Phosphorus,"('ecoinvent-3.4-biosphere', '62f3d964-9b53-4d01-9ee0-04112dcfc6d2')",P,7.337969961301484e-11,7.337969961301484e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14
Phosphorus,"('ecoinvent-3.4-biosphere', '2f8952b0-c90c-4e3d-b546-52b862fc8f11')",P,7.337969961301484e-11,7.337969961301484e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14
Phosphorus,"('ecoinvent-3.4-biosphere', 'e2d35af7-9806-46ff-9b75-b124a48fa5a1')",P,7.337969961301484e-11,7.337969961301484e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14
Phosphorus,"('ecoinvent-3.4-biosphere', 'b2631209-8374-431e-b7d5-56c96c6b6d79')",P,7.337969961301484e-11,7.337969961301484e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14
Phosphorus,"('ecoinvent-3.4-biosphere', 'd761f94e-517d-41cf-89fa-17dc72f7a69b')",P,7.337969961301484e-11,7.337969961301484e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14
Phosphorus,"('ecoinvent-3.4-biosphere', 'b6e2f7f4-6b2e-4b3e-be1f-67626cb8205d')",P,7.337969961301484e-11,7.337969961301484e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14
Phosphorus,"('ecoinvent-3.4-biosphere', '2d4b8ec1-8d53-4e62-8a11-ebc45909b02e')",P,7.337969961301484e-11,7.337969961301484e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14
Phosphorus,"('ecoinvent-3.4-biosphere', 'f5e7e615-4160-4df9-b39b-7463eaed77c7')",P,7.337969961301484e-11,7.337969961301484e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14
Phosphorus,"('ecoinvent-3.4-biosphere', '8b0a4a41-c65c-4d94-b10c-94ddb98abdd2')",P,7.337969961301484e-11,7.337969961301484e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14
Phosphorus,"('ecoinvent-3.4-biosphere', 'ea4e9316-5080-4b3b-bbf3-1949f6d7577a')",P,7.337969961301484e-11,7.337969961301484e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14
Phosphorus,"('ecoinvent-3.4-biosphere', 'b1fca66f-8e83-469a-a7b5-018e14d5d545')",P,7.337969961301484e-11,7.337969961301484e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14
Phosphorus,"('ecoinvent-3.4-biosphere', '198ce8e3-f05a-4bec-9f7f-325347453326')",P,7.337969961301484e-11,7.337969961301484e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14
Tin,"('ecoinvent-3.4-biosphere', '2a7b68ff-f12a-44c6-8b31-71ec91d29889')",Sn,7.0294072829369e-11,7.0294072829369e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13
Tin,"('ecoinvent-3.4-biosphere', '168c970b-91c9-4427-a3a0-6686ad6cc2c4')",Sn,7.0294072829369e-11,7.0294072829369e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13
Tin,"('ecoinvent-3.4-biosphere', '85a764f2-a810-4b20-bc86-a45604262fda')",Sn,7.0294072829369e-11,7.0294072829369e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13
Tin,"('ecoinvent-3.4-biosphere', '19b6e569-85a4-4ea9-a590-d61a21e3c846')",Sn,7.0294072829369e-11,7.0294072829369e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13
Tin,"('ecoinvent-3.4-biosphere', 'f563b90e-a300-4403-b278-d2fdcd73e5a7')",Sn,7.0294072829369e-11,7.0294072829369e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13
Tin,"('ecoinvent-3.4-biosphere', 'e070bd24-fd16-4963-8f4d-78bb4c402400')",Sn,7.0294072829369e-11,7.0294072829369e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13
Tin,"('ecoinvent-3.4-biosphere', '6366d4ec-5ffc-4488-be51-0c239cdf535d')",Sn,7.0294072829369e-11,7.0294072829369e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13
Tin,"('ecoinvent-3.4-biosphere', 'c67e3ba8-ddce-4931-b4b0-f4f9a56ccf40')",Sn,7.0294072829369e-11,7.0294072829369e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13
Tin,"('ecoinvent-3.4-biosphere', '8a422b03-1055-4bc8-b439-27bf8d7eef57')",Sn,7.0294072829369e-11,7.0294072829369e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13
Lead,"('ecoinvent-3.4-biosphere', 'e9e856c2-868e-435e-8425-8df1c9297cfc')",Pb,6.94958776082382e-11,6.94958776082382e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '9ee7f4ab-b826-47ae-8623-e138f944b42e')",Pb,6.94958776082382e-11,6.94958776082382e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '837083ce-41cd-49f3-a849-d79564dac238')",Pb,6.94958776082382e-11,6.94958776082382e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '67652827-017f-4856-8d0a-c97bac4c6562')",Pb,6.94958776082382e-11,6.94958776082382e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '4010918f-7fd0-4925-8fbb-8fd7a44a806c')",Pb,6.94958776082382e-11,6.94958776082382e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '31c4d160-b21e-41b3-b9c1-3d7a72377653')",Pb,6.94958776082382e-11,6.94958776082382e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', 'b3ebdcc3-c588-4997-95d2-9785b26b34e1')",Pb,6.94958776082382e-11,6.94958776082382e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '0ff15165-d761-48c9-9814-2d1dcdd56857')",Pb,6.94958776082382e-11,6.94958776082382e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '2718482b-8399-442e-b89a-52fbcc22d2e6')",Pb,6.94958776082382e-11,6.94958776082382e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '739234c8-5359-48b4-983f-9cb170d68c8d')",Pb,6.94958776082382e-11,6.94958776082382e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '6a903634-c97f-4c49-a7c0-88f0e6ac7a23')",Pb,6.94958776082382e-11,6.94958776082382e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', 'fe4613d7-1ed8-427d-9b06-c8e8f4f5e1b1')",Pb,6.94958776082382e-11,6.94958776082382e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '8e123669-94d3-41d8-9480-a79211fe7c43')",Pb,6.94958776082382e-11,6.94958776082382e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', 'c864aa15-0abc-41ad-9889-348106e485d8')",Pb,6.94958776082382e-11,6.94958776082382e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Manganese,"('ecoinvent-3.4-biosphere', '009a49e8-09a7-4432-9cb9-f2dd18e8f922')",Mn,6.435863965069068e-11,6.435863965069068e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '295060ba-3c3d-45e4-99ca-e17b1204b553')",Mn,6.435863965069068e-11,6.435863965069068e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', 'f532985c-90b7-46fc-aac9-b039b40e22f1')",Mn,6.435863965069068e-11,6.435863965069068e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '42053ffb-9284-49cb-88f9-33ac5c77be4a')",Mn,6.435863965069068e-11,6.435863965069068e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '9ba8c05d-1593-45a5-8d3b-5c4f3e9fef32')",Mn,6.435863965069068e-11,6.435863965069068e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '9c706cff-cb82-4207-a589-95896e04dc08')",Mn,6.435863965069068e-11,6.435863965069068e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '0af26a55-d357-469f-abad-8ced785cb4fb')",Mn,6.435863965069068e-11,6.435863965069068e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '835d0907-a668-4d92-b6b6-7b56fa343713')",Mn,6.435863965069068e-11,6.435863965069068e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', 'c91fd4bf-ed70-4e2f-a34f-159773f981b6')",Mn,6.435863965069068e-11,6.435863965069068e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '6b7fbea6-4a86-40f9-954d-3c9b3611abfd')",Mn,6.435863965069068e-11,6.435863965069068e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '44f28e11-061d-44fd-8f25-dc62a9f1fa57')",Mn,6.435863965069068e-11,6.435863965069068e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', 'b0546417-3064-4878-bd6f-2da75cefdf63')",Mn,6.435863965069068e-11,6.435863965069068e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '10cbd2f7-c41b-4bb4-b636-d8fc15cf0282')",Mn,6.435863965069068e-11,6.435863965069068e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '2460f868-54a9-404c-bec8-c809a44ae72c')",Mn,6.435863965069068e-11,6.435863965069068e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Copper,"('ecoinvent-3.4-biosphere', '237ca6bc-2f0a-4416-a0e3-bd512f038f2e')",Cu,6.416091504789975e-11,6.416091504789975e-11,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', '3573a5af-88f8-4f74-ade7-cd269cbc4e66')",Cu,6.416091504789975e-11,6.416091504789975e-11,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', 'e336eee7-148a-4d1c-8027-780cbfafa12b')",Cu,6.416091504789975e-11,6.416091504789975e-11,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', 'fd153f15-1d16-410a-91fa-04d205e36c43')",Cu,6.416091504789975e-11,6.416091504789975e-11,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', '0a5e8a67-f9ae-48b3-bfa7-e9d37c30a191')",Cu,6.416091504789975e-11,6.416091504789975e-11,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', '88cde01c-df69-40bb-9b14-6eac71bea5b8')",Cu,6.416091504789975e-11,6.416091504789975e-11,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', '44d3e792-7c9e-48ab-9de9-acfa2e097f26')",Cu,6.416091504789975e-11,6.416091504789975e-11,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', '7e66a41c-d311-4949-bdd8-eef09cdcfa47')",Cu,6.416091504789975e-11,6.416091504789975e-11,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', 'ec8144d6-d123-43b1-9c17-a295422a0498')",Cu,6.416091504789975e-11,6.416091504789975e-11,1.0,1.231243333335009e-14,1.231243333335009e-14
Tin,"('ecoinvent-3.4-biosphere', '2a7b68ff-f12a-44c6-8b31-71ec91d29889')",Sn,5.082971945378132e-11,5.082971945378132e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13
Tin,"('ecoinvent-3.4-biosphere', '168c970b-91c9-4427-a3a0-6686ad6cc2c4')",Sn,5.082971945378132e-11,5.082971945378132e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13
Tin,"('ecoinvent-3.4-biosphere', '85a764f2-a810-4b20-bc86-a45604262fda')",Sn,5.082971945378132e-11,5.082971945378132e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13
Tin,"('ecoinvent-3.4-biosphere', '19b6e569-85a4-4ea9-a590-d61a21e3c846')",Sn,5.082971945378132e-11,5.082971945378132e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13
Tin,"('ecoinvent-3.4-biosphere', 'f563b90e-a300-4403-b278-d2fdcd73e5a7')",Sn,5.082971945378132e-11,5.082971945378132e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13
Tin,"('ecoinvent-3.4-biosphere', 'e070bd24-fd16-4963-8f4d-78bb4c402400')",Sn,5.082971945378132e-11,5.082971945378132e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13
Tin,"('ecoinvent-3.4-biosphere', '6366d4ec-5ffc-4488-be51-0c239cdf535d')",Sn,5.082971945378132e-11,5.082971945378132e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13
Tin,"('ecoinvent-3.4-biosphere', 'c67e3ba8-ddce-4931-b4b0-f4f9a56ccf40')",Sn,5.082971945378132e-11,5.082971945378132e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13
Tin,"('ecoinvent-3.4-biosphere', '8a422b03-1055-4bc8-b439-27bf8d7eef57')",Sn,5.082971945378132e-11,5.082971945378132e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13
Phosphate,"('ecoinvent-3.4-biosphere', '329fc7d8-4011-4327-84e4-34ff76f0e42d')",P,5.076828587214046e-11,5.076828587214046e-11,0.3261416642975224,5.53572191877536e-15,5.53572191877536e-15
Phosphate,"('ecoinvent-3.4-biosphere', '3aaf9017-0d8a-42aa-9a60-cbc39e994e73')",P,5.076828587214046e-11,5.076828587214046e-11,0.3261416642975224,5.53572191877536e-15,5.53572191877536e-15
Phosphate,"('ecoinvent-3.4-biosphere', '1727b41d-377e-43cd-bc01-9eaba946eccb')",P,5.076828587214046e-11,5.076828587214046e-11,0.3261416642975224,5.53572191877536e-15,5.53572191877536e-15
Phosphate,"('ecoinvent-3.4-biosphere', '490b267b-f429-4d9a-ac79-224e37fb4d58')",P,5.076828587214046e-11,5.076828587214046e-11,0.3261416642975224,5.53572191877536e-15,5.53572191877536e-15
Phosphate,"('ecoinvent-3.4-biosphere', 'c8791f3c-3c4a-4278-91c0-483797d14da2')",P,5.076828587214046e-11,5.076828587214046e-11,0.3261416642975224,5.53572191877536e-15,5.53572191877536e-15
Manganese,"('ecoinvent-3.4-biosphere', '009a49e8-09a7-4432-9cb9-f2dd18e8f922')",Mn,4.7835058337103426e-11,4.7835058337103426e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '295060ba-3c3d-45e4-99ca-e17b1204b553')",Mn,4.7835058337103426e-11,4.7835058337103426e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', 'f532985c-90b7-46fc-aac9-b039b40e22f1')",Mn,4.7835058337103426e-11,4.7835058337103426e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '42053ffb-9284-49cb-88f9-33ac5c77be4a')",Mn,4.7835058337103426e-11,4.7835058337103426e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '9ba8c05d-1593-45a5-8d3b-5c4f3e9fef32')",Mn,4.7835058337103426e-11,4.7835058337103426e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '9c706cff-cb82-4207-a589-95896e04dc08')",Mn,4.7835058337103426e-11,4.7835058337103426e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '0af26a55-d357-469f-abad-8ced785cb4fb')",Mn,4.7835058337103426e-11,4.7835058337103426e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '835d0907-a668-4d92-b6b6-7b56fa343713')",Mn,4.7835058337103426e-11,4.7835058337103426e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', 'c91fd4bf-ed70-4e2f-a34f-159773f981b6')",Mn,4.7835058337103426e-11,4.7835058337103426e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '6b7fbea6-4a86-40f9-954d-3c9b3611abfd')",Mn,4.7835058337103426e-11,4.7835058337103426e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '44f28e11-061d-44fd-8f25-dc62a9f1fa57')",Mn,4.7835058337103426e-11,4.7835058337103426e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', 'b0546417-3064-4878-bd6f-2da75cefdf63')",Mn,4.7835058337103426e-11,4.7835058337103426e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '10cbd2f7-c41b-4bb4-b636-d8fc15cf0282')",Mn,4.7835058337103426e-11,4.7835058337103426e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '2460f868-54a9-404c-bec8-c809a44ae72c')",Mn,4.7835058337103426e-11,4.7835058337103426e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Nickel,"('ecoinvent-3.4-biosphere', 'e8fc62ba-678e-4706-97d2-b79d83e227d5')",Ni,4.524745230378912e-11,4.524745230378912e-11,1.0,9.066741688482605e-14,9.066741688482605e-14
Nickel,"('ecoinvent-3.4-biosphere', 'a5506f4b-113f-4713-95c3-c819dde6e48b')",Ni,4.524745230378912e-11,4.524745230378912e-11,1.0,9.066741688482605e-14,9.066741688482605e-14
Nickel,"('ecoinvent-3.4-biosphere', '2bcad3b3-5305-481c-a166-ad5e6eac2675')",Ni,4.524745230378912e-11,4.524745230378912e-11,1.0,9.066741688482605e-14,9.066741688482605e-14
Nickel,"('ecoinvent-3.4-biosphere', '0545c382-2312-43b6-9ec3-63dbb1438565')",Ni,4.524745230378912e-11,4.524745230378912e-11,1.0,9.066741688482605e-14,9.066741688482605e-14
Nickel,"('ecoinvent-3.4-biosphere', 'b4580545-243d-48d2-a3a0-2633a4f46fb1')",Ni,4.524745230378912e-11,4.524745230378912e-11,1.0,9.066741688482605e-14,9.066741688482605e-14
Nickel,"('ecoinvent-3.4-biosphere', 'a72a45ee-395a-4d25-b893-9d183e43e76e')",Ni,4.524745230378912e-11,4.524745230378912e-11,1.0,9.066741688482605e-14,9.066741688482605e-14
Nickel,"('ecoinvent-3.4-biosphere', 'e43a270f-4f88-4789-a0b8-7aba56677743')",Ni,4.524745230378912e-11,4.524745230378912e-11,1.0,9.066741688482605e-14,9.066741688482605e-14
Nickel,"('ecoinvent-3.4-biosphere', 'c89873de-cd23-4323-a948-f5cfeebd2fc9')",Ni,4.524745230378912e-11,4.524745230378912e-11,1.0,9.066741688482605e-14,9.066741688482605e-14
Nickel,"('ecoinvent-3.4-biosphere', '56815b4f-6138-4e0b-9fac-c94fd6b102b3')",Ni,4.524745230378912e-11,4.524745230378912e-11,1.0,9.066741688482605e-14,9.066741688482605e-14
Nickel,"('ecoinvent-3.4-biosphere', '5de1943f-b011-45a0-97d4-ed15eea6a382')",Ni,4.524745230378912e-11,4.524745230378912e-11,1.0,9.066741688482605e-14,9.066741688482605e-14
Copper,"('ecoinvent-3.4-biosphere', '237ca6bc-2f0a-4416-a0e3-bd512f038f2e')",Cu,3.68445180054774e-11,3.68445180054774e-11,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', '3573a5af-88f8-4f74-ade7-cd269cbc4e66')",Cu,3.68445180054774e-11,3.68445180054774e-11,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', 'e336eee7-148a-4d1c-8027-780cbfafa12b')",Cu,3.68445180054774e-11,3.68445180054774e-11,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', 'fd153f15-1d16-410a-91fa-04d205e36c43')",Cu,3.68445180054774e-11,3.68445180054774e-11,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', '0a5e8a67-f9ae-48b3-bfa7-e9d37c30a191')",Cu,3.68445180054774e-11,3.68445180054774e-11,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', '88cde01c-df69-40bb-9b14-6eac71bea5b8')",Cu,3.68445180054774e-11,3.68445180054774e-11,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', '44d3e792-7c9e-48ab-9de9-acfa2e097f26')",Cu,3.68445180054774e-11,3.68445180054774e-11,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', '7e66a41c-d311-4949-bdd8-eef09cdcfa47')",Cu,3.68445180054774e-11,3.68445180054774e-11,1.0,1.231243333335009e-14,1.231243333335009e-14
Copper,"('ecoinvent-3.4-biosphere', 'ec8144d6-d123-43b1-9c17-a295422a0498')",Cu,3.68445180054774e-11,3.68445180054774e-11,1.0,1.231243333335009e-14,1.231243333335009e-14
Manganese,"('ecoinvent-3.4-biosphere', '009a49e8-09a7-4432-9cb9-f2dd18e8f922')",Mn,3.4376818168692927e-11,3.4376818168692927e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '295060ba-3c3d-45e4-99ca-e17b1204b553')",Mn,3.4376818168692927e-11,3.4376818168692927e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', 'f532985c-90b7-46fc-aac9-b039b40e22f1')",Mn,3.4376818168692927e-11,3.4376818168692927e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '42053ffb-9284-49cb-88f9-33ac5c77be4a')",Mn,3.4376818168692927e-11,3.4376818168692927e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '9ba8c05d-1593-45a5-8d3b-5c4f3e9fef32')",Mn,3.4376818168692927e-11,3.4376818168692927e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '9c706cff-cb82-4207-a589-95896e04dc08')",Mn,3.4376818168692927e-11,3.4376818168692927e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '0af26a55-d357-469f-abad-8ced785cb4fb')",Mn,3.4376818168692927e-11,3.4376818168692927e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '835d0907-a668-4d92-b6b6-7b56fa343713')",Mn,3.4376818168692927e-11,3.4376818168692927e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', 'c91fd4bf-ed70-4e2f-a34f-159773f981b6')",Mn,3.4376818168692927e-11,3.4376818168692927e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '6b7fbea6-4a86-40f9-954d-3c9b3611abfd')",Mn,3.4376818168692927e-11,3.4376818168692927e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '44f28e11-061d-44fd-8f25-dc62a9f1fa57')",Mn,3.4376818168692927e-11,3.4376818168692927e-11,1.0,6.485008032108113e-14,6.485008032108113e-14
