flow,amount,categories,unit
Thidiazuron,0.17746820037991032,"('soil', 'agricultural')",kilogram
Mecoprop,0.1744538935568097,"('soil', 'agricultural')",kilogram
Sethoxydim,0.17144088397405005,"('soil', 'agricultural')",kilogram
Fluorene,0.16515077152365637,"('air',)",kilogram
Formic acid,0.1567172751517465,"('water', 'surface water')",kilogram
"Benzene, hexachloro-",0.156468410441651,"('air', 'urban air close to ground')",kilogram
Quizalofop-ethyl,0.15628182898336931,"('air', 'non-urban air or from high stacks')",kilogram
Metconazole,0.15623493364157623,"('soil', 'agricultural')",kilogram
Sodium chlorate,0.1557221595297997,"('water', 'ground-')",kilogram
Tetramethyl ammonium hydroxide,0.1533752199659277,"('air', 'urban air close to ground')",kilogram
Dimethyl malonate,0.15273444792325175,"('air', 'urban air close to ground')",kilogram
Methyl formate,0.15235565272344836,"('air', 'urban air close to ground')",kilogram
Diquat,0.14127285030075637,"('soil', 'agricultural')",kilogram
Pyrene,0.13414557612630204,"('air',)",kilogram
Acetonitrile,0.13129056405102393,"('water', 'surface water')",kilogram
Propiconazole,0.1308240188489563,"('soil', 'agricultural')",kilogram
Flumiclorac-pentyl,0.13045069291835545,"('air', 'non-urban air or from high stacks')",kilogram
Fenpropimorph,0.12578470158470093,"('soil', 'agricultural')",kilogram
Thiamethoxam,0.1167186473293106,"('soil', 'agricultural')",kilogram
Trimethylamine,0.1166380152019868,"('water', 'surface water')",kilogram
Methyl borate,0.11504643911822662,"('air', 'urban air close to ground')",kilogram
Cyanoacetic acid,0.11350104740346155,"('air', 'urban air close to ground')",kilogram
Diflufenican,0.10429764062042515,"('soil', 'agricultural')",kilogram
Pyrithiobac sodium salt,0.10398042926751326,"('soil', 'agricultural')",kilogram
Quinclorac,0.09975646239347875,"('soil', 'agricultural')",kilogram
2-Aminopropanol,0.09405695992599836,"('water', 'surface water')",kilogram
Scandium,0.09107084415259901,"('air',)",kilogram
Thiodicarb,0.09042986882623993,"('air', 'non-urban air or from high stacks')",kilogram
Mecoprop-P,0.0870461887832415,"('soil', 'agricultural')",kilogram
o-Nitrotoluene,0.08681001799573415,"('air', 'urban air close to ground')",kilogram
Butyrolactone,0.08533335488010044,"('air', 'urban air close to ground')",kilogram
2-Nitrobenzoic acid,0.08249632245976317,"('air', 'urban air close to ground')",kilogram
Methyl ethyl ketone,0.08063825363655248,"('air', 'non-urban air or from high stacks')",kilogram
Cyfluthrin,0.0791100999435059,"('air', 'non-urban air or from high stacks')",kilogram
Anthranilic acid,0.07826710131732385,"('air', 'urban air close to ground')",kilogram
Fluroxypyr,0.07721723229211881,"('soil', 'agricultural')",kilogram
Diclofop-methyl,0.07605022382459858,"('soil', 'agricultural')",kilogram
Anthraquinone,0.07096605178683718,"('soil', 'agricultural')",kilogram
Bromoxynil,0.06951240227923866,"('soil', 'agricultural')",kilogram
Cu-HDO,0.06895978607909967,"('water',)",kilogram
Carbaryl,0.06833940989255781,"('soil', 'agricultural')",kilogram
Tebutam,0.06734191654127984,"('soil', 'agricultural')",kilogram
Ioxynil,0.06708342508176152,"('soil', 'agricultural')",kilogram
Diclofop,0.06569663038686326,"('soil', 'agricultural')",kilogram
Vinclozolin,0.06509430464371245,"('soil', 'agricultural')",kilogram
Methyl formate,0.06082683792180552,"('water', 'surface water')",kilogram
Flumetsulam,0.05676876724848235,"('air', 'non-urban air or from high stacks')",kilogram
Trinexapac-ethyl,0.05639069644012989,"('soil', 'agricultural')",kilogram
Chloroacetyl chloride,0.055615337113261075,"('water', 'surface water')",kilogram
Ethofumesate,0.052765865363953134,"('soil', 'agricultural')",kilogram
Trimethylamine,0.04859917371066385,"('air', 'urban air close to ground')",kilogram
Clodinafop-propargyl,0.047183278780196444,"('soil', 'agricultural')",kilogram
Flurtamone,0.04439809477883003,"('soil', 'agricultural')",kilogram
Methyl acetate,0.044323986314583716,"('water', 'surface water')",kilogram
"Cyhalothrin, gamma-",0.03928681203729895,"('soil', 'agricultural')",kilogram
2-Aminopropanol,0.03915680290870349,"('air', 'urban air close to ground')",kilogram
Dicamba,0.03855265216330348,"('soil', 'agricultural')",kilogram
Epoxiconazole,0.03827946509539345,"('soil', 'agricultural')",kilogram
Quizalofop ethyl ester,0.03706819403624599,"('soil', 'agricultural')",kilogram
Diflubenzuron,0.037047796083053385,"('air', 'non-urban air or from high stacks')",kilogram
Dimethenamid,0.03537673792075214,"('soil', 'agricultural')",kilogram
Dimethoate,0.0340952733289925,"('soil', 'agricultural')",kilogram
Methanesulfonic acid,0.033836420400411994,"('air', 'urban air close to ground')",kilogram
Quizalofop-P,0.033032539211253736,"('soil', 'agricultural')",kilogram
Acenaphthylene,0.0321957551555549,"('water', 'ocean')",kilogram
Cyproconazole,0.030669384764892775,"('soil', 'agricultural')",kilogram
Carfentrazone-ethyl,0.02991788630313178,"('air', 'non-urban air or from high stacks')",kilogram
Imazaquin,0.029386690401248524,"('soil', 'agricultural')",kilogram
Bifenox,0.02880757907375665,"('soil', 'agricultural')",kilogram
Clopyralid,0.028804036956914893,"('soil', 'agricultural')",kilogram
Trifloxystrobin,0.02818503764364719,"('air', 'non-urban air or from high stacks')",kilogram
"Methane, trichlorofluoro-, CFC-11",0.02788589011756976,"('air', 'urban air close to ground')",kilogram
Prochloraz,0.027324749213059538,"('soil', 'agricultural')",kilogram
Flufenacet,0.027254386805871,"('soil', 'agricultural')",kilogram
Thifensulfuron,0.026499337659359547,"('air', 'non-urban air or from high stacks')",kilogram
Bensulfuron methyl ester,0.02555244129115251,"('soil', 'agricultural')",kilogram
"Methane, dichlorofluoro-, HCFC-21",0.02529689705817138,"('air', 'urban air close to ground')",kilogram
Dichlorprop-P,0.024868299351458546,"('soil', 'agricultural')",kilogram
Metamitron,0.024397464912277973,"('soil', 'agricultural')",kilogram
Esfenvalerate,0.023990751322573875,"('soil', 'agricultural')",kilogram
Benzo(b)fluoranthene,0.023907911134101734,"('air',)",kilogram
Deltamethrin,0.02384681856489277,"('soil', 'agricultural')",kilogram
Bentazone,0.02362275545493789,"('water', 'ground-')",kilogram
Fludioxonil,0.02346167274428441,"('soil', 'agricultural')",kilogram
Lactofen,0.022298618105488787,"('soil', 'agricultural')",kilogram
Kresoxim-methyl,0.02214372364346786,"('soil', 'agricultural')",kilogram
Ethylene oxide,0.02165014983792273,"('air', 'lower stratosphere + upper troposphere')",kilogram
Chlorotoluron,0.02160131690172157,"('soil', 'agricultural')",kilogram
Propanal,0.020508855614354914,"('air',)",kilogram
Cyanide,0.020341646044447995,"('air',)",kilogram
Benz(a)anthracene,0.020105500693043597,"('air',)",kilogram
Permethrin,0.019795714372303406,"('soil', 'agricultural')",kilogram
Carbetamide,0.019371834309042508,"('soil', 'agricultural')",kilogram
Methyl acetate,0.01846826671743377,"('air', 'urban air close to ground')",kilogram
Silthiofam,0.018050425679871925,"('soil', 'agricultural')",kilogram
Benzo(k)fluoranthene,0.017289620406466838,"('air',)",kilogram
Trifloxystrobin,0.01639176635162446,"('soil', 'agricultural')",kilogram
Acifluorfen,0.014861459700798189,"('soil', 'agricultural')",kilogram
Formaldehyde,0.013690109129139325,"('air', 'lower stratosphere + upper troposphere')",kilogram
Methyl parathion,0.01326724466160384,"('soil', 'agricultural')",kilogram
Endothall,0.012849390993657126,"('soil', 'agricultural')",kilogram
Terbufos,0.012647135736839005,"('soil', 'agricultural')",kilogram
Cloquintocet-mexyl,0.01256740282914139,"('soil', 'agricultural')",kilogram
Butadiene,0.012205685018583212,"('air',)",kilogram
Quinoxyfen,0.01165995914752,"('soil', 'agricultural')",kilogram
Simazine,0.011568574511079703,"('soil', 'agricultural')",kilogram
Arsine,0.011388251579849313,"('air', 'urban air close to ground')",kilogram
Mefenpyr,0.00928394231811044,"('soil', 'agricultural')",kilogram
Mesotrione,0.008849661985524681,"('soil', 'agricultural')",kilogram
Zeta-cypermethrin,0.008581046706681588,"('soil', 'agricultural')",kilogram
"Methane, fossil",0.008134033555559615,"('air', 'lower stratosphere + upper troposphere')",kilogram
Picoxystrobin,0.00757951787337615,"('soil', 'agricultural')",kilogram
4-Methyl-2-pentanone,0.007266793849979981,"('air', 'non-urban air or from high stacks')",kilogram
Tri-allate,0.007264763733330862,"('soil', 'agricultural')",kilogram
Dithianon,0.006751536597967202,"('soil', 'agricultural')",kilogram
Flusilazole,0.006664864522549271,"('soil', 'agricultural')",kilogram
Benzal chloride,0.006443574375053985,"('air',)",kilogram
Triadimenol,0.006366708306738957,"('soil', 'agricultural')",kilogram
Isoxaflutole,0.006278768339570041,"('soil', 'agricultural')",kilogram
Ethylene oxide,0.005952806375987077,"('air', 'non-urban air or from high stacks')",kilogram
Fenoxaprop ethyl ester,0.005941362826923717,"('soil', 'agricultural')",kilogram
Tebupirimphos,0.005678969698909515,"('soil', 'agricultural')",kilogram
Flumiclorac-pentyl,0.0055894887547454815,"('soil', 'agricultural')",kilogram
Halosulfuron-methyl,0.00556919015468431,"('soil', 'agricultural')",kilogram
Copper,0.005393376238467845,"('air', 'lower stratosphere + upper troposphere')",kilogram
Tefluthrin,0.004879363862147844,"('soil', 'agricultural')",kilogram
Metolachlor,0.004327648294567872,"('water', 'ground-')",kilogram
Sodium tetrahydridoborate,0.004159924453298987,"('air', 'urban air close to ground')",kilogram
Flumetsulam,0.004137514282728625,"('soil', 'agricultural')",kilogram
Benzene,0.003999583346414631,"('air', 'lower stratosphere + upper troposphere')",kilogram
Hexane,0.003961801088419981,"('air',)",kilogram
Thiodicarb,0.0038765866442350195,"('soil', 'agricultural')",kilogram
Oxydemeton-methyl,0.0037175206980165805,"('soil', 'agricultural')",kilogram
Tribenuron-methyl,0.0037024411702201946,"('soil', 'agricultural')",kilogram
Butadiene,0.0036477023190574966,"('air', 'lower stratosphere + upper troposphere')",kilogram
Thifensulfuron-methyl,0.0033526826040948515,"('soil', 'agricultural')",kilogram
Sulfosulfuron,0.0033455046901002027,"('soil', 'agricultural')",kilogram
Phenmedipham,0.0031464065761660867,"('soil', 'agricultural')",kilogram
Aclonifen,0.0024027823321817786,"('soil', 'agricultural')",kilogram
Triasulfuron,0.0022852687412897007,"('soil', 'agricultural')",kilogram
Chlorsulfuron,0.0021998672627952915,"('soil', 'agricultural')",kilogram
Chrysene,0.002196858439494996,"('air',)",kilogram
"Methane, bromo-, Halon 1001",0.002113525468749414,"('air',)",kilogram
Fenbuconazole,0.0021068048954571063,"('soil', 'agricultural')",kilogram
Isoprene,0.0017656962626737818,"('air',)",kilogram
"Methane, bromotrifluoro-, Halon 1301",0.00171461205871639,"('air', 'urban air close to ground')",kilogram
Bromuconazole,0.0016401239715788563,"('soil', 'agricultural')",kilogram
Glyphosate,0.0016165181779834639,"('water', 'surface water')",kilogram
Bifenthrin,0.0016151641097627881,"('soil', 'agricultural')",kilogram
"Ethane, 1,1,1-trichloro-, HCFC-140",0.0015390378074947642,"('air',)",kilogram
Benzo(ghi)perylene,0.0014792252965448696,"('air',)",kilogram
"Methane, dichlorodifluoro-, CFC-12",0.001405208781713544,"('air',)",kilogram
Fluquinconazole,0.0013811900926521006,"('soil', 'agricultural')",kilogram
Nicosulfuron,0.0013266573786553167,"('soil', 'agricultural')",kilogram
Carfentrazone-ethyl,0.0012822608938658005,"('soil', 'agricultural')",kilogram
Diflufenzopyr-sodium,0.0012319977078723207,"('soil', 'agricultural')",kilogram
Benz(a)anthracene,0.001200907425046331,"('water', 'surface water')",kilogram
Phosphine,0.0011520485813787547,"('air', 'urban air close to ground')",kilogram
Phosphate,0.0010706120190503996,"('water',)",kilogram
Butadiene,0.0010030227790782664,"('air', 'non-urban air or from high stacks')",kilogram
Bitertanol,0.0009307255478786593,"('soil', 'agricultural')",kilogram
Desmedipham,0.0009305615708877163,"('soil', 'agricultural')",kilogram
"VOC, volatile organic compounds, unspecified origin",0.0009251130135894696,"('air',)",kilogram
Cinidon-ethyl,0.0008348207850115011,"('soil', 'agricultural')",kilogram
Chrysene,0.0007745852618497121,"('water', 'surface water')",kilogram
Naphthalene,0.0006502223803051677,"('air',)",kilogram
Cadmium,0.000641016288419832,"('air', 'lower stratosphere + upper troposphere')",kilogram
"Ethene, chloro-",0.0006044079735493136,"('air',)",kilogram
MCPB,0.000593803523799758,"('soil', 'agricultural')",kilogram
Rimsulfuron,0.0005354389014874377,"('soil', 'agricultural')",kilogram
Lenacil,0.0005263868074507215,"('soil', 'agricultural')",kilogram
Carfentrazone ethyl ester,0.0005257609222357457,"('soil', 'agricultural')",kilogram
Primisulfuron,0.0005084377346535804,"('soil', 'agricultural')",kilogram
2-Methyl-2-butene,0.00048437766817366074,"('water', 'surface water')",kilogram
Metosulam,0.0004199441591605112,"('soil', 'agricultural')",kilogram
Carbon disulfide,0.00036102948557396365,"('air',)",kilogram
Amidosulfuron,0.0003481383452169549,"('soil', 'agricultural')",kilogram
Prosulfuron,0.0003297095365613208,"('soil', 'agricultural')",kilogram
Tribenuron,0.00029962779644218944,"('soil', 'agricultural')",kilogram
Fenoxaprop-P ethyl ester,0.00029140547310046636,"('soil', 'agricultural')",kilogram
Zinc,0.00027161706147168575,"('air', 'lower stratosphere + upper troposphere')",kilogram
Prohexadione-calcium,0.00020726992353217055,"('soil', 'agricultural')",kilogram
Flupyrsulfuron-methyl,0.00020510953425838187,"('soil', 'agricultural')",kilogram
Picloram,0.00020368441441497438,"('soil', 'agricultural')",kilogram
2-Methyl-2-butene,0.00020182099787774033,"('air', 'urban air close to ground')",kilogram
Silver,0.0001951611261477046,"('soil', 'agricultural')",kilogram
Foramsulfuron,0.00018599340763891713,"('soil', 'agricultural')",kilogram
Phosphorus trichloride,0.00016773725429731912,"('air', 'urban air close to ground')",kilogram
Florasulam,0.00014850578737205924,"('soil', 'agricultural')",kilogram
Benzo(a)pyrene,0.00014670062413503574,"('water', 'surface water')",kilogram
Benzo(b)fluoranthene,0.00014307837908803905,"('water', 'surface water')",kilogram
Flucarbazone sodium salt,0.00013354443091403862,"('soil', 'agricultural')",kilogram
Nickel,0.0001270066943227504,"('air', 'lower stratosphere + upper troposphere')",kilogram
Iodosulfuron-methyl-sodium,0.0001172537558841198,"('soil', 'agricultural')",kilogram
Furan,0.00010581765695439551,"('air',)",kilogram
Chloroform,0.00010479216307619064,"('air',)",kilogram
Cumene,8.406235852800397e-05,"('air',)",kilogram
Benzo(k)fluoranthene,6.731324890459848e-05,"('water', 'surface water')",kilogram
Metolachlor,5.808187662089467e-05,"('water', 'surface water')",kilogram
Iodosulfuron,5.706188312705932e-05,"('soil', 'agricultural')",kilogram
Diethyl ether,3.3546028341466666e-05,"('air', 'urban air close to ground')",kilogram
Imazapyr,3.283599406520195e-05,"('soil', 'agricultural')",kilogram
Chromium IV,2.909878942992221e-05,"('air', 'urban air close to ground')",kilogram
Mercury,2.1522692653365272e-05,"('air', 'lower stratosphere + upper troposphere')",kilogram
Benzo(ghi)perylene,2.022323257826084e-05,"('water', 'surface water')",kilogram
Diethylene glycol,1.9852612446707497e-05,"('air', 'urban air close to ground')",kilogram
Atrazine,1.9592867617379218e-05,"('water', 'ground-')",kilogram
Cyclohexane,1.8793893391999073e-05,"('air', 'urban air close to ground')",kilogram
Propanol,1.7485275458316848e-05,"('air', 'non-urban air or from high stacks')",kilogram
Bentazone,1.4639446570256294e-05,"('water', 'surface water')",kilogram
Lead,8.039762320767162e-06,"('air', 'lower stratosphere + upper troposphere')",kilogram
Asulam,5.543483479402342e-06,"('soil', 'agricultural')",kilogram
Dichlorprop,2.92685994068156e-06,"('soil', 'agricultural')",kilogram
Chromium,2.7161414046550156e-06,"('air', 'lower stratosphere + upper troposphere')",kilogram
Dicamba,2.0260548333774416e-06,"('water', 'ground-')",kilogram
4-Methyl-2-pentanol,9.937599626830429e-07,"('water', 'surface water')",kilogram
Dimethenamid,6.666305030077331e-07,"('air', 'non-urban air or from high stacks')",kilogram
Anthracene,6.119361649413834e-07,"('air',)",kilogram
Pyraclostrobin,4.0109242321487066e-07,"('water', 'ground-')",kilogram
Pendimethalin,3.4390469277033637e-07,"('water', 'ground-')",kilogram
Dimethenamid,2.3528006822497625e-07,"('water', 'ground-')",kilogram
Tefluthrin,1.59383388068525e-07,"('air', 'non-urban air or from high stacks')",kilogram
MCPB,1.4009130986625315e-07,"('water', 'surface water')",kilogram
MCPA,1.3064881112339218e-07,"('water', 'surface water')",kilogram
Phosphoric acid,1.214013458053017e-07,"('air', 'urban air close to ground')",kilogram
Mefenpyr-diethyl,1.0801765923493436e-07,"('soil', 'agricultural')",kilogram
Dichlorprop,9.065284616006635e-08,"('water', 'ground-')",kilogram
Methomyl,8.867723768819257e-08,"('soil', 'agricultural')",kilogram
Atrazine,7.577784789682417e-08,"('water', 'surface water')",kilogram
Bromoxynil,7.576070166239933e-08,"('air', 'non-urban air or from high stacks')",kilogram
MCPB,6.59540999543569e-08,"('air', 'non-urban air or from high stacks')",kilogram
MCPA,6.17187377616715e-08,"('air', 'non-urban air or from high stacks')",kilogram
Methomyl,2.8142478637240987e-08,"('air', 'non-urban air or from high stacks')",kilogram
Propiconazole,2.6950396566937727e-08,"('water', 'ground-')",kilogram
Bromoxynil,2.168460631065463e-08,"('water', 'ground-')",kilogram
Dichlorprop,1.8271077647635416e-08,"('air', 'non-urban air or from high stacks')",kilogram
Chloropicrin,1.2962121924621504e-08,"('soil', 'agricultural')",kilogram
"Ethane, 1,1,1-trichloro-, HCFC-140",8.278813710699786e-09,"('water', 'surface water')",kilogram
Dicamba,8.104309799156993e-09,"('water', 'surface water')",kilogram
"Benzene, hexachloro-",6.788978065119123e-09,"('air', 'non-urban air or from high stacks')",kilogram
Pyraclostrobin,6.377988735197172e-09,"('water', 'surface water')",kilogram
Carbaryl,4.021353239597345e-09,"('water', 'ground-')",kilogram
Ethephon,3.777602241120985e-09,"('air', 'non-urban air or from high stacks')",kilogram
Tebuconazole,3.2284609334234007e-09,"('air', 'non-urban air or from high stacks')",kilogram
Dimethenamid,2.9410007206002676e-09,"('water', 'surface water')",kilogram
MCPA,1.2196082124715009e-09,"('water', 'ground-')",kilogram
Tebuconazole,9.963409149914076e-10,"('water', 'ground-')",kilogram
MCPB,6.474176392601789e-10,"('water', 'ground-')",kilogram
Pendimethalin,5.765361770785723e-10,"('water', 'surface water')",kilogram
Methomyl,4.3393430065772506e-10,"('water', 'ground-')",kilogram
Lambda-cyhalothrin,4.319551073752859e-10,"('air', 'non-urban air or from high stacks')",kilogram
Dichlorprop,3.723051120626223e-10,"('water', 'surface water')",kilogram
Boscalid,2.9835625675847877e-10,"('soil', 'agricultural')",kilogram
Ethephon,2.4931651294483416e-10,"('water', 'ground-')",kilogram
Spinosad,8.615177311995089e-11,"('soil', 'agricultural')",kilogram
Carbaryl,5.007737055330169e-11,"('water', 'surface water')",kilogram
Trifloxystrobin,3.468488333062851e-11,"('water', 'ground-')",kilogram
Bromoxynil,1.2913443222175414e-11,"('water', 'surface water')",kilogram
Acrinathrin,9.592349923313761e-12,"('soil', 'agricultural')",kilogram
"Methane, chlorodifluoro-, HCFC-22",8.474628688476512e-12,"('air',)",kilogram
Methomyl,4.866659014110194e-12,"('water', 'surface water')",kilogram
"Methane, bromo-, Halon 1001",4.272563492725961e-12,"('air', 'urban air close to ground')",kilogram
Propiconazole,2.5756651266143917e-12,"('water', 'surface water')",kilogram
Tebuconazole,2.3991754023300814e-12,"('water', 'surface water')",kilogram
Ethephon,1.5109102848843669e-12,"('water', 'surface water')",kilogram
Tefluthrin,7.806436684507395e-13,"('water', 'ground-')",kilogram
Trifloxystrobin,5.654358914325449e-13,"('water', 'surface water')",kilogram
Lambda-cyhalothrin,2.1800529649269557e-13,"('water', 'ground-')",kilogram
Tefluthrin,1.2966658618286594e-14,"('water', 'surface water')",kilogram
Lambda-cyhalothrin,5.47017374039865e-16,"('water', 'surface water')",kilogram
