Flow_Name,Flow_Key,Metal,Delta_g_Total,Delta_g_Metal,Metal_Fraction,CF_Metal,CF_Total,grade_source
Manganese,"('ecoinvent-3.4-biosphere', '009a49e8-09a7-4432-9cb9-f2dd18e8f922')",Mn,8.383647998444959e-11,8.383647998444959e-11,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '6b7fbea6-4a86-40f9-954d-3c9b3611abfd')",Mn,8.383647998444959e-11,8.383647998444959e-11,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '10cbd2f7-c41b-4bb4-b636-d8fc15cf0282')",Mn,8.383647998444959e-11,8.383647998444959e-11,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '42053ffb-9284-49cb-88f9-33ac5c77be4a')",Mn,8.383647998444959e-11,8.383647998444959e-11,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '9ba8c05d-1593-45a5-8d3b-5c4f3e9fef32')",Mn,8.383647998444959e-11,8.383647998444959e-11,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
"Silver, ion","('ecoinvent-3.4-biosphere', 'af9793ba-25a1-4928-a14a-4bcf7d5bd3f7')",Ag,8.235913608026018e-11,8.235913608026018e-11,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation
"Silver, ion","('ecoinvent-3.4-biosphere', '71cfe87c-ab80-421e-adba-afb7d5bd0861')",Ag,8.235913608026018e-11,8.235913608026018e-11,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation
"Silver, ion","('ecoinvent-3.4-biosphere', '94426df9-63b1-4dc6-ad1b-3509e22f1154')",Ag,8.235913608026018e-11,8.235913608026018e-11,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation
"Silver, ion","('ecoinvent-3.4-biosphere', '21c257b2-57ce-4a6e-b4bd-40f0f75f310f')",Ag,8.235913608026018e-11,8.235913608026018e-11,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation
"Silver, ion","('ecoinvent-3.4-biosphere', '6aa8673f-f7e3-4270-93dc-e97b745fced7')",Ag,8.235913608026018e-11,8.235913608026018e-11,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '44f28e11-061d-44fd-8f25-dc62a9f1fa57')",Mn,7.71615745820334e-11,7.71615745820334e-11,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '2460f868-54a9-404c-bec8-c809a44ae72c')",Mn,7.71615745820334e-11,7.71615745820334e-11,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '835d0907-a668-4d92-b6b6-7b56fa343713')",Mn,7.71615745820334e-11,7.71615745820334e-11,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '295060ba-3c3d-45e4-99ca-e17b1204b553')",Mn,7.71615745820334e-11,7.71615745820334e-11,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', 'f532985c-90b7-46fc-aac9-b039b40e22f1')",Mn,7.71615745820334e-11,7.71615745820334e-11,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '0af26a55-d357-469f-abad-8ced785cb4fb')",Mn,7.71615745820334e-11,7.71615745820334e-11,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', 'b0546417-3064-4878-bd6f-2da75cefdf63')",Mn,7.71615745820334e-11,7.71615745820334e-11,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', 'c91fd4bf-ed70-4e2f-a34f-159773f981b6')",Mn,7.71615745820334e-11,7.71615745820334e-11,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '9c706cff-cb82-4207-a589-95896e04dc08')",Mn,7.71615745820334e-11,7.71615745820334e-11,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '009a49e8-09a7-4432-9cb9-f2dd18e8f922')",Mn,7.71615745820334e-11,7.71615745820334e-11,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '6b7fbea6-4a86-40f9-954d-3c9b3611abfd')",Mn,7.71615745820334e-11,7.71615745820334e-11,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '10cbd2f7-c41b-4bb4-b636-d8fc15cf0282')",Mn,7.71615745820334e-11,7.71615745820334e-11,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '42053ffb-9284-49cb-88f9-33ac5c77be4a')",Mn,7.71615745820334e-11,7.71615745820334e-11,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '9ba8c05d-1593-45a5-8d3b-5c4f3e9fef32')",Mn,7.71615745820334e-11,7.71615745820334e-11,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Zinc,"('ecoinvent-3.4-biosphere', '77887584-ddca-4920-952c-3609730e0c13')",Zn,7.478640651862054e-11,7.478640651862054e-11,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc,"('ecoinvent-3.4-biosphere', 'ada3ecfe-8244-4389-bcce-e83ca4f66e09')",Zn,7.478640651862054e-11,7.478640651862054e-11,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc,"('ecoinvent-3.4-biosphere', '748f22a9-eba4-4726-bef5-92c7442ce189')",Zn,7.478640651862054e-11,7.478640651862054e-11,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc,"('ecoinvent-3.4-biosphere', '8f871bab-96dc-49d9-bf08-12cdd0715901')",Zn,7.478640651862054e-11,7.478640651862054e-11,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc,"('ecoinvent-3.4-biosphere', '5ce378a0-b48d-471c-977d-79681521efde')",Zn,7.478640651862054e-11,7.478640651862054e-11,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc,"('ecoinvent-3.4-biosphere', 'b88999ec-84fd-462d-9dec-7e20a4636a58')",Zn,7.478640651862054e-11,7.478640651862054e-11,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc,"('ecoinvent-3.4-biosphere', '8d226423-1351-4366-b09f-d16c9e38683c')",Zn,7.478640651862054e-11,7.478640651862054e-11,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc,"('ecoinvent-3.4-biosphere', '84aa799e-9d98-4d34-85e0-516d28ab1be9')",Zn,7.478640651862054e-11,7.478640651862054e-11,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc,"('ecoinvent-3.4-biosphere', '87a69874-34f9-4070-a525-aa301ab2634b')",Zn,7.478640651862054e-11,7.478640651862054e-11,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Tin,"('ecoinvent-3.4-biosphere', '8a422b03-1055-4bc8-b439-27bf8d7eef57')",Sn,6.854852790158699e-11,6.854852790158699e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
Tin,"('ecoinvent-3.4-biosphere', '19b6e569-85a4-4ea9-a590-d61a21e3c846')",Sn,6.854852790158699e-11,6.854852790158699e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
Tin,"('ecoinvent-3.4-biosphere', '168c970b-91c9-4427-a3a0-6686ad6cc2c4')",Sn,6.854852790158699e-11,6.854852790158699e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
Tin,"('ecoinvent-3.4-biosphere', 'c67e3ba8-ddce-4931-b4b0-f4f9a56ccf40')",Sn,6.854852790158699e-11,6.854852790158699e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
Tin,"('ecoinvent-3.4-biosphere', '6366d4ec-5ffc-4488-be51-0c239cdf535d')",Sn,6.854852790158699e-11,6.854852790158699e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
Tin,"('ecoinvent-3.4-biosphere', '85a764f2-a810-4b20-bc86-a45604262fda')",Sn,6.854852790158699e-11,6.854852790158699e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
Tin,"('ecoinvent-3.4-biosphere', '2a7b68ff-f12a-44c6-8b31-71ec91d29889')",Sn,6.854852790158699e-11,6.854852790158699e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
Tin,"('ecoinvent-3.4-biosphere', 'f563b90e-a300-4403-b278-d2fdcd73e5a7')",Sn,6.854852790158699e-11,6.854852790158699e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
Tin,"('ecoinvent-3.4-biosphere', 'e070bd24-fd16-4963-8f4d-78bb4c402400')",Sn,6.854852790158699e-11,6.854852790158699e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', '8b0a4a41-c65c-4d94-b10c-94ddb98abdd2')",P,5.910390164201e-11,5.910390164201e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'b6e2f7f4-6b2e-4b3e-be1f-67626cb8205d')",P,5.910390164201e-11,5.910390164201e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'b2631209-8374-431e-b7d5-56c96c6b6d79')",P,5.910390164201e-11,5.910390164201e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'e2d35af7-9806-46ff-9b75-b124a48fa5a1')",P,5.910390164201e-11,5.910390164201e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'c89a0749-40a5-4c9c-8770-c4295ea34977')",P,5.910390164201e-11,5.910390164201e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'f5e7e615-4160-4df9-b39b-7463eaed77c7')",P,5.910390164201e-11,5.910390164201e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'b1fca66f-8e83-469a-a7b5-018e14d5d545')",P,5.910390164201e-11,5.910390164201e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', '2f8952b0-c90c-4e3d-b546-52b862fc8f11')",P,5.910390164201e-11,5.910390164201e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'd761f94e-517d-41cf-89fa-17dc72f7a69b')",P,5.910390164201e-11,5.910390164201e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', '2d4b8ec1-8d53-4e62-8a11-ebc45909b02e')",P,5.910390164201e-11,5.910390164201e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', '76b09afe-52b9-4ecc-b97a-00b49ad8ed1a')",P,5.910390164201e-11,5.910390164201e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'ea4e9316-5080-4b3b-bbf3-1949f6d7577a')",P,5.910390164201e-11,5.910390164201e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', '62f3d964-9b53-4d01-9ee0-04112dcfc6d2')",P,5.910390164201e-11,5.910390164201e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', '198ce8e3-f05a-4bec-9f7f-325347453326')",P,5.910390164201e-11,5.910390164201e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
"Tin, ion","('ecoinvent-3.4-biosphere', 'd5c40848-fc29-47fa-90a4-46db64a45a4e')",Sn,5.528077195106704e-11,5.528077195106704e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
"Tin, ion","('ecoinvent-3.4-biosphere', '2a992e5e-9f16-47b8-8bcb-733d00bed658')",Sn,5.528077195106704e-11,5.528077195106704e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
"Tin, ion","('ecoinvent-3.4-biosphere', '60a6702f-20ad-444f-a6df-f6374f1e3183')",Sn,5.528077195106704e-11,5.528077195106704e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
"Tin, ion","('ecoinvent-3.4-biosphere', 'f73177d8-5e57-4f0d-ba34-6889cfdfed40')",Sn,5.528077195106704e-11,5.528077195106704e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
"Tin, ion","('ecoinvent-3.4-biosphere', '3ddb2e36-bc1b-43a5-8ef4-cbcdbeeeea70')",Sn,5.528077195106704e-11,5.528077195106704e-11,1.0,1.3268575464212294e-13,1.3268575464212294e-13,dissipation
"Copper, ion","('ecoinvent-3.4-biosphere', '6d9550e2-e670-44c1-bad8-c0c4975ffca7')",Cu,5.4760897631924326e-11,5.4760897631924326e-11,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
"Copper, ion","('ecoinvent-3.4-biosphere', '615b1460-6860-4cf6-8678-ad92c03c5e8b')",Cu,5.4760897631924326e-11,5.4760897631924326e-11,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
"Copper, ion","('ecoinvent-3.4-biosphere', '40229ebf-9346-4f20-910a-f8ea3bd88d44')",Cu,5.4760897631924326e-11,5.4760897631924326e-11,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
"Copper, ion","('ecoinvent-3.4-biosphere', 'd8f9ccf6-fd32-4348-83c0-1cee724af9ae')",Cu,5.4760897631924326e-11,5.4760897631924326e-11,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
"Copper, ion","('ecoinvent-3.4-biosphere', 'c3b659e5-35f1-408c-8cb5-b5f9b295c76e')",Cu,5.4760897631924326e-11,5.4760897631924326e-11,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
"Chromium, ion","('ecoinvent-3.4-biosphere', 'e34d3da4-a3d5-41be-84b5-458afe32c990')",Cr,5.324829831602382e-11,5.324829831602382e-11,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
"Chromium, ion","('ecoinvent-3.4-biosphere', '30f484ee-dec4-47ae-8e92-d00d4b93fe05')",Cr,5.324829831602382e-11,5.324829831602382e-11,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
"Chromium, ion","('ecoinvent-3.4-biosphere', '1c87de06-e58f-4684-a54c-d29f1a251a87')",Cr,5.324829831602382e-11,5.324829831602382e-11,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
"Chromium, ion","('ecoinvent-3.4-biosphere', 'd9c23a8d-e7bf-4f70-8d22-b9ad8a653204')",Cr,5.324829831602382e-11,5.324829831602382e-11,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
"Chromium, ion","('ecoinvent-3.4-biosphere', 'd98f0ec0-bf19-4c90-a457-a8593dec497f')",Cr,5.324829831602382e-11,5.324829831602382e-11,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium,"('ecoinvent-3.4-biosphere', 'e65a9c58-21f1-48b6-b738-d05a8f10e5f3')",Cr,4.983701726494839e-11,4.983701726494839e-11,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium,"('ecoinvent-3.4-biosphere', '6b29d83a-c43c-484c-8e73-474a8a22d71e')",Cr,4.983701726494839e-11,4.983701726494839e-11,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium,"('ecoinvent-3.4-biosphere', 'e7881581-21b3-4f5c-bd63-6b0684b5e712')",Cr,4.983701726494839e-11,4.983701726494839e-11,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium,"('ecoinvent-3.4-biosphere', 'e0336c9b-a0ff-4ae3-b8bb-ca1e46bbbc11')",Cr,4.983701726494839e-11,4.983701726494839e-11,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium,"('ecoinvent-3.4-biosphere', '2a5ed451-12a2-47db-b4dc-fa0bfbc01d79')",Cr,4.983701726494839e-11,4.983701726494839e-11,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium,"('ecoinvent-3.4-biosphere', '591de726-f2c7-43ba-8e22-15fd08acc8dc')",Cr,4.983701726494839e-11,4.983701726494839e-11,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium,"('ecoinvent-3.4-biosphere', '4d40d8e3-9bc7-4ab1-ac5c-4f4a76fda8e5')",Cr,4.983701726494839e-11,4.983701726494839e-11,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium,"('ecoinvent-3.4-biosphere', 'e142b577-e934-4085-9a07-3983d4d92afb')",Cr,4.983701726494839e-11,4.983701726494839e-11,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Chromium,"('ecoinvent-3.4-biosphere', '7705f0e1-5b14-44f4-b330-1245b5c7fc08')",Cr,4.983701726494839e-11,4.983701726494839e-11,1.0,3.1278613038877847e-13,3.1278613038877847e-13,dissipation
Antimony,"('ecoinvent-3.4-biosphere', 'b2dc8668-86de-4207-b20e-dc81dea63c98')",Sb,4.933296675113823e-11,4.933296675113823e-11,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', '83cf77ca-867b-4eef-b0f0-78d71b3d91d5')",Sb,4.933296675113823e-11,4.933296675113823e-11,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', '183f9856-03ab-464d-9366-8ef62077b510')",Sb,4.933296675113823e-11,4.933296675113823e-11,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', 'fa39136e-1ef6-43c1-af68-104da104568d')",Sb,4.933296675113823e-11,4.933296675113823e-11,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', 'c49fb4cd-eed0-4438-9052-9612473cdbae')",Sb,4.933296675113823e-11,4.933296675113823e-11,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', '5df5cb9f-812c-4ce8-ab1c-df6ab4d31900')",Sb,4.933296675113823e-11,4.933296675113823e-11,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', '7805afa2-d93b-40bb-b841-325b98aec824')",Sb,4.933296675113823e-11,4.933296675113823e-11,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', '2b2369a4-26bb-4b18-8479-752fdf7a5e7f')",Sb,4.933296675113823e-11,4.933296675113823e-11,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', '77927dac-dea3-429d-a434-d5a71d92c4f7')",Sb,4.933296675113823e-11,4.933296675113823e-11,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', '49803ad0-9ca2-4507-a5ea-f152d16c929d')",Sb,4.933296675113823e-11,4.933296675113823e-11,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', '34b96163-a3df-4bc1-8224-e2a9fe01b23f')",Sb,4.933296675113823e-11,4.933296675113823e-11,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', '3ea5684a-6d64-4f96-8c09-1d90f997c9d4')",Sb,4.933296675113823e-11,4.933296675113823e-11,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', 'f4cf8d5c-f030-4b55-a3af-e3c20b855ee8')",Sb,4.933296675113823e-11,4.933296675113823e-11,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Antimony,"('ecoinvent-3.4-biosphere', '43b29ad9-26dd-4838-b931-6216e55a0120')",Sb,4.933296675113823e-11,4.933296675113823e-11,1.0,2.1834077210692158e-11,2.1834077210692158e-11,dissipation
Lead,"('ecoinvent-3.4-biosphere', 'e9e856c2-868e-435e-8425-8df1c9297cfc')",Pb,4.768251943646219e-11,4.768251943646219e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '4010918f-7fd0-4925-8fbb-8fd7a44a806c')",Pb,4.768251943646219e-11,4.768251943646219e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '2718482b-8399-442e-b89a-52fbcc22d2e6')",Pb,4.768251943646219e-11,4.768251943646219e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '837083ce-41cd-49f3-a849-d79564dac238')",Pb,4.768251943646219e-11,4.768251943646219e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '8e123669-94d3-41d8-9480-a79211fe7c43')",Pb,4.768251943646219e-11,4.768251943646219e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '9ee7f4ab-b826-47ae-8623-e138f944b42e')",Pb,4.768251943646219e-11,4.768251943646219e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '739234c8-5359-48b4-983f-9cb170d68c8d')",Pb,4.768251943646219e-11,4.768251943646219e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', 'b3ebdcc3-c588-4997-95d2-9785b26b34e1')",Pb,4.768251943646219e-11,4.768251943646219e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '31c4d160-b21e-41b3-b9c1-3d7a72377653')",Pb,4.768251943646219e-11,4.768251943646219e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', 'fe4613d7-1ed8-427d-9b06-c8e8f4f5e1b1')",Pb,4.768251943646219e-11,4.768251943646219e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '67652827-017f-4856-8d0a-c97bac4c6562')",Pb,4.768251943646219e-11,4.768251943646219e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', 'c864aa15-0abc-41ad-9889-348106e485d8')",Pb,4.768251943646219e-11,4.768251943646219e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '0ff15165-d761-48c9-9814-2d1dcdd56857')",Pb,4.768251943646219e-11,4.768251943646219e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '6a903634-c97f-4c49-a7c0-88f0e6ac7a23')",Pb,4.768251943646219e-11,4.768251943646219e-11,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '163926e2-b4cc-42bb-ba7d-401028140985')",Mo,4.233408693285728e-11,4.233408693285728e-11,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '9cf3a683-ed3d-40e9-b039-7653e4fc9e20')",Mo,4.233408693285728e-11,4.233408693285728e-11,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '35b4d818-1019-413b-b99d-d351d8a67ac4')",Mo,4.233408693285728e-11,4.233408693285728e-11,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', 'c26d4716-ce1e-43da-a662-cd9498b1e8bc')",Mo,4.233408693285728e-11,4.233408693285728e-11,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '1f3c2297-d652-468d-82e8-4fd59bf5b5b8')",Mo,4.233408693285728e-11,4.233408693285728e-11,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '640e30d2-3158-4a1a-82ef-fd0c72922c9a')",Mo,4.233408693285728e-11,4.233408693285728e-11,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '697e8ecf-bdbe-4857-92c9-e01960c91db7')",Mo,4.233408693285728e-11,4.233408693285728e-11,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '442511cc-a98b-4242-9229-5736cb9a9399')",Mo,4.233408693285728e-11,4.233408693285728e-11,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '3822809c-cc03-469d-ac2a-9f85842f8440')",Mo,4.233408693285728e-11,4.233408693285728e-11,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', 'c126f8a0-6bc4-42e6-9220-d6ccfef3f2ed')",Mo,4.233408693285728e-11,4.233408693285728e-11,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '8b531ec0-ca7a-49cd-bef0-56f110112f34')",Mo,4.233408693285728e-11,4.233408693285728e-11,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', 'fdaaef05-0d10-4032-b2e7-85cae3c7bd5c')",Mo,4.233408693285728e-11,4.233408693285728e-11,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '7d3f7498-3596-478a-9fa1-72201ef94082')",Mo,4.233408693285728e-11,4.233408693285728e-11,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '5fa36ce3-aed0-443b-a09d-4cdf25b41995')",Mo,4.233408693285728e-11,4.233408693285728e-11,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', '8b0a4a41-c65c-4d94-b10c-94ddb98abdd2')",P,4.1019116637893536e-11,4.1019116637893536e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
Phosphorus,"('ecoinvent-3.4-biosphere', 'b6e2f7f4-6b2e-4b3e-be1f-67626cb8205d')",P,4.1019116637893536e-11,4.1019116637893536e-11,1.0,1.6973366253890836e-14,1.6973366253890836e-14,dissipation
