0,1,2,3
"('ecoinvent-3.12-biosphere', '1c51075c-2208-545b-b685-c08fccec5aac')",Methydiethanolamine,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '50fb73f7-935a-4cf8-81a0-ff3ca0ea35f9')",Phenmedipham,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'c7cb5880-4219-4051-9357-10fdd08c6f2b')","Occupation, unspecified","('natural resource', 'land')",square meter-year
"('ecoinvent-3.12-biosphere', 'b7feaed4-a5d3-4601-894c-e10f9dc7575b')",Metosulam,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '3277c200-21e3-4b45-8dcc-97cdc2e4c245')",Tungsten,"('water', 'ground-')",kilogram
"('ecoinvent-3.12-biosphere', '43efdef0-6157-4436-8a23-2f50ac3c6fc2')",Tellurium-123m,"('air',)",kilo Becquerel
"('ecoinvent-3.12-biosphere', '8dd3bfb0-e989-5470-99db-203461cfa501')",Allidochlor,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '439b9374-0fec-5807-b5fa-cf4ef0da1dab')",Carbophenothion,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', 'fcb2c9ff-4a23-53f1-8eb6-93fbd007ac78')",Fentin hydroxide,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '29ed3a9c-84ee-530d-8ba7-bf8e0d2fe754')",Hexaflumuron,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '666e935d-8544-5067-b220-87a759e00c9d')",Ethidimuron,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'b0527828-243b-5a3e-ab2e-ff3c9c351a42')",Chloranil,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '8c283de2-50d3-40c8-8bff-1e172c3398f8')",Bromomethane,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '1d8ef287-56b9-564d-b2f0-68f0678b4b2a')",Halosulfuron-methyl,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'cd08eddd-d946-40cf-b0b5-87f6dbd7eb21')",Carbaryl,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'f7d70117-e68e-5add-ae2c-c3e4d107026d')",Propanil,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '997dccfb-6574-46b8-ad93-7f31074abf9a')",Silicon,"('air', 'urban air close to ground')",kilogram
"('ecoinvent-3.12-biosphere', '06a42317-47bd-481d-b5ce-e091843497c6')",o-Dichlorobenzene,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","Particulate Matter, < 2.5 um","('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'd0431945-ea71-4257-9be6-78a849cd5440')",Cloransulam-methyl,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '6d25e386-4ef9-4d40-85c6-e694f523a4da')",Chloride,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '5631ff93-527c-5da4-860d-fbc266a9f7bf')",Oxasulfuron,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '20a718fc-d376-4ca0-a7d5-a45026c936ab')",Chlorosulfonic acid,"('water', 'ocean')",kilogram
"('ecoinvent-3.12-biosphere', 'dc4136d5-0ee1-544e-8175-a1cdd1ad8a58')",Triazoxide,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'ca633953-b386-586e-b22d-7c6073416eb6')",Boric acid,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'da3b34bf-c5dc-5281-935e-0670f1b5fd28')",Fluoxastrobin,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'e6971280-8ded-5774-b046-9da8e9c29a86')",Heptachlor,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '2054bb8b-0026-52be-9450-4ca65f4c7dc9')",Metolcarb,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'b1dc1428-e198-464d-a434-a7e6d880f041')",Ethylamine,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'bab0578f-c8da-5e97-a80a-8cab983a7d62')",Sulfoxaflor,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'ba4faf23-6a89-536f-923d-e7e427a0b635')",Schradan,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'd535f455-4ba9-573f-a2b8-1baf111c2fbc')","2,4-D ester","('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '846febc7-6361-5bd7-b45e-cac37c1ff6f3')",Imazamethabenz,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '63bddf36-9291-5d07-b92e-f8b26297d3a0')",Triflumizole,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '9c4d0ce9-a100-546f-940b-cc7d3df1993c')",Butocarboxim,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'c4ece40c-cae6-5589-874f-03e283c10dc6')",Hexachlorocyclohexane,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '8c7ad719-c1be-5c96-a010-97bdd08897ef')",Bromoxynil,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', 'e4709075-05f1-5850-a5e2-4c7250406acf')",Phosphine,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'f926623e-6fae-55e0-b3bc-10e97410cc1b')",Metobromuron,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '99bea49e-0799-50ab-9c1d-3c2e12cea463')",Ethidimuron,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '4021c6a4-ec93-5568-84d9-bb301a4a0346')",Dichlofluanid,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '66020d27-7ae4-4e59-83a3-89214b72c40a')","Particulate Matter, > 10 um","('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'dccaaabc-673d-40bb-a030-1fd0543a3a2a')",Boron carbide,"('water', 'ground-')",kilogram
"('ecoinvent-3.12-biosphere', 'a41e6de6-efd6-5e5b-b0bd-bd9a3a711838')",Amitraz,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '049a1473-3a62-4121-982b-5d15d0f2c683')","Hydrocarbons, unspecified","('water', 'ocean')",kilogram
"('ecoinvent-3.12-biosphere', 'da783fd2-b0db-47b0-abad-18a4f83c5994')","Radioactive species, alpha emitters","('water', 'ground-, long-term')",kilo Becquerel
"('ecoinvent-3.12-biosphere', '71525276-3417-4d4b-9af8-0baa265de4a2')",Dimethenamide,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'b9720bae-dfc3-5285-8521-15c78933ee2e')",Furalaxyl,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '3c0c5961-6d5e-5be5-a7cc-2d1e4bd34590')",Cloquintocet-mexyl,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '6e19981f-4cc8-5cf1-b0e0-72a63bf27a26')",Carbosulfan,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '8da324c9-6341-5dbd-b67e-e3d604e47f91')",Simetryn,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '3507bd6e-0751-5f8d-8827-9dd51aa22464')",Chloropicrin,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '219270d9-eb25-5759-ac40-a33287e46261')",Rabon,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'b397980f-62a4-4b0f-a05c-7c5c0e634aec')",Pyrene,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '9b132374-dce2-4ce0-86aa-53201b30f617')","1,1,2-Trichloro-1,2,2-trifluoroethane","('air', 'urban air close to ground')",kilogram
"('ecoinvent-3.12-biosphere', '4d9fdea0-9eba-5227-8249-53e77ee46a53')",Propamocarb,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '8cc320a2-800f-5512-82c3-53ab5ef1030f')",Fenamidone,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'd07fa053-8722-5fb1-a728-e3b0af8aa1f7')",Flubendiamide,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '3c3c3e04-f98e-5b9e-a0b3-1a26debfe53f')",Paraquat,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '66cee624-317c-50c7-aec4-2731b88b72a9')",Fenchlorazole-ethyl,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'cf5e52c1-b1fc-46c8-b6f9-8e085657632e')",Zinc-65,"('air', 'non-urban air or from high stacks')",kilo Becquerel
"('ecoinvent-3.12-biosphere', 'e69b028e-e549-4869-ae4a-b85ef8bcb7a9')",Azoxystrobin,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '1ae07e12-290e-4ee2-a032-d3075e161c53')",Dimethylamine,"('water', 'ground-')",kilogram
"('ecoinvent-3.12-biosphere', 'bac53020-1fed-4119-9242-33e4a2597560')",Bromine,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '70d467b6-115e-43c5-add2-441de9411348')","BOD5, Biological Oxygen Demand","('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'c2d803f5-236b-5218-8250-fc0e89fa2099')",Diisopropyl sulfate,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '7281e969-1660-5021-b36c-6f7ca38c6fac')",Isoxaflutole,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '35b4d818-1019-413b-b99d-d351d8a67ac4')",Molybdenum VI,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', 'b96a93dd-c34a-4c2c-bbab-a012e5c1e19a')",Krypton-85m,"('air', 'urban air close to ground')",kilo Becquerel
"('ecoinvent-3.12-biosphere', '9f5cb255-601c-539f-a94f-a8ce0d0e8d3c')",Imazapyr,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '0a39232c-a61d-52ab-a278-e39db41ebf36')",Phosfolan,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '5e80a55f-0922-5391-914e-f87dc6f23f81')",Haloxyfop-P,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'd7c8bb6c-1547-583b-938e-15bd56034c39')",Isoproturon,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '6765cd2f-e176-5aa1-bdfd-08e4b66c1936')",Dinoseb acetate,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'c92c93cf-e568-5bf7-a038-516bd3f9ae41')","2,4-D dimethylamine salt","('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'f27c2d63-cf1d-5a8f-851a-5ef971b4f836')",Ethaboxam,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '370447a7-70d1-47bd-8577-0a32c4f53570')",Methylchloride,"('air', 'urban air close to ground')",kilogram
"('ecoinvent-3.12-biosphere', '664492ed-5122-52da-a4d1-e3ec9200c6bb')","Fungicides, unspecified","('air',)",kilogram
"('ecoinvent-3.12-biosphere', '9d181049-d450-53a0-afa9-52d7ac6f05c0')",P-tert-amylphenol,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '3061f8ff-62ee-5853-b2ee-ab2fe84d0cf9')",Beta-lindane,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '1e4d4c6a-aff2-538f-87b1-b57496aa0731')",Metsulfuron,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '921df5eb-cde6-40ea-8744-c02746db0a3c')",Cyanide,"('air', 'urban air close to ground')",kilogram
"('ecoinvent-3.12-biosphere', '45afb543-bc53-471e-8fc9-6ed3a5775071')",Bromine,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '3e99d447-2082-56e2-acb8-a76a8b15785b')",Bromophos-ethyl,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '126f5fb8-694c-5737-9c98-de28c97c0814')",Asulam,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'e3b7b5aa-514e-430e-9544-07d8f5b8d494')",Boron,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '65ec59fd-5cfb-52bd-8797-980c3aab0f21')",Sodium fluorosilicate,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '0ebcac7d-071e-5813-ab4e-2977f30ffad8')",Fenpyroximate,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '6bc8a0c6-fc37-5a84-a9cf-4eb5a6b5fa4d')",Chlorethoxyfos,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '97e498ec-f323-4ec6-bcc0-d8a4c853bae3')",Aluminium III,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '6c88b83a-5695-5e4d-a4a9-ba3230ea50ac')",Pyridaphenthion,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '0e305b08-f1c9-5927-ae21-5f56d21e214b')",Clofentezine,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '53f11c9d-499b-5e1a-84a4-b14bd4ce34df')",4-Chlorophenoxyacetic acid,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '0751545d-4389-5c3d-8b88-dc1006c67f5d')",Asulam-sodium,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '428e384f-5146-4023-9e62-cca1db3ed321')",Paraffins,"('air', 'urban air close to ground')",kilogram
"('ecoinvent-3.12-biosphere', '64836dd0-8b0f-41ba-a7d3-be54358fc4b3')",Phenol,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '62d868a5-bddb-5ef3-b623-be2aa6b7f013')",Terbufos,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '7c02a013-712f-4588-bfd8-247078e0f4d8')",Acenaphthylene,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '4ff92390-5285-5610-826a-03ab136050b9')",Cumyluron,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', 'fd776e0f-85db-4940-9b9f-5c42dd16af12')",Sodium perchlorate,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', '0c209634-80bb-4909-8442-3189b7cb01d7')",Isoprene,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '2cc8dc8a-e6fb-4486-a840-4bdc1bc71e9b')",Sodium hypochlorite,"('air', 'urban air close to ground')",kilogram
"('ecoinvent-3.12-biosphere', 'a25a370e-6386-5417-b13c-7291a9f2b0a3')",Thiourea,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '3d69efc9-791c-4a6f-9d2b-8b04afae9536')",Toluene,"('water', 'ground-, long-term')",kilogram
"('ecoinvent-3.12-biosphere', 'fa02e5eb-f993-5c09-98ab-495839d2f5d4')",Chloramben,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '39b3200d-f95a-413a-9c96-6d90345d9dca')",Caesium-134,"('air', 'non-urban air or from high stacks')",kilo Becquerel
"('ecoinvent-3.12-biosphere', 'd800a996-a9ef-488f-900d-28a5b6ede9eb')",Ethylene oxide,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', '6b35a75f-f7e2-5718-a968-508197872d36')",Bifenox,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '0ad9f340-950a-566b-a7a2-6b9ea4572d09')",Imazamethabenz,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '4bafafca-ff89-46aa-9aaf-c93667df13a4')",Thifensulfuron-methyl,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '65ccc596-dd22-5393-a225-e6d2e259b0d8')",Diphenamid,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'dbd8511f-c4e3-56f7-907c-d9c41e542594')",Isocarbophos,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '0bb38d46-04e7-52f2-99de-5861a8220a49')",Bisphenol A,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '094d23e7-0939-5914-aad6-8de975d1cf91')",Ipconazole,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '33c162f4-1211-53c8-a2cf-b2428f096388')",Thiamethoxam,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'b9e4fe9a-b1b4-59d0-853c-664512559c25')",Sulfallate,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '8e98345c-5524-473d-9b23-437ac336f21a')",Niobium-95,"('air', 'low population density, long-term')",kilo Becquerel
"('ecoinvent-3.12-biosphere', '4accc653-4eb9-5b0b-a211-aab7b78aed11')",Tepraloxydim,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '34de4196-871a-4db8-a182-589ab780a935')",Dichlorofluoromethane,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', 'a1b671d5-b086-542f-acde-0b481c73f7a6')",Thidiazuron,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '6ec6cdaa-5a01-46d4-b716-1905e56690ea')",Nickel II,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'f88c472f-8e32-5403-949d-89711b592964')","1,3,5-Trioxane","('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'fbbd4d33-84c3-540c-90bc-241012012d4c')",Paraquat dichloride,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '0b75455d-4aa3-5541-a252-63e83ee3fc24')",Bromofenoxim,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'b9d07854-9a7f-529b-abf3-12175f3d8f2f')",Chlordecone,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'db3e970e-b8f7-5ea3-9472-54146dbd8bcf')",Fospirate,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', 'c03dae87-d4f6-4521-b15a-18ef2cbe9ed0')",Arsine,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '921cde37-2059-5bd4-9623-79a46c92cf71')",Chlormequat chloride,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'ecb7da69-b961-528b-b733-e86e866f1ede')",Glyphosate-isopropylammonium,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'a8e17f99-cb24-5d45-908e-fbfff6a6e9fc')",Dialifor,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '38321e66-f6ab-4908-b26f-c17267559bc5')",Argon,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'd9977222-46f1-447f-8d65-f34f060b1087')",Dimethylamine,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'ef049021-80ac-4f0f-aae8-eccf398a1af5')",Plutonium-241,"('water', 'ground-, long-term')",kilo Becquerel
"('ecoinvent-3.12-biosphere', '99e1284e-58fc-4652-bc24-b796b858b24e')","2,4-D ester","('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '32a17086-3ec3-5411-a8bc-d86b1ac3044a')",Cis-chlordane,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '8abdab3e-1edd-5177-9924-8811a980137a')",Isopyrazam,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '9ff2667c-15c7-5e6f-b6b8-e53035607446')",Tricyclazole,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '89ca077d-583d-4293-8d32-248f12bd3e5b')",Tungsten,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '3c1c8501-4d95-58ee-935e-44bc99853bf4')",Metconazole,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '8e8bb970-c510-50ce-9d8d-d51268232ab5')",Flumiclorac-pentyl,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '311719f8-cd47-53ff-95cc-5e77afecb6d6')",Cycloxydim,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', 'af83b42f-a4e6-4457-be74-46a87798f82a')",Cadmium II,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'e62cf4c6-73a6-42b8-b0da-88aeac40e6ae')",Caesium-137,"('air', 'urban air close to ground')",kilo Becquerel
"('ecoinvent-3.12-biosphere', 'ba9971e7-1210-4215-ae3a-5c67e0949848')",Carbon-14,"('water', 'surface water')",kilo Becquerel
"('ecoinvent-3.12-biosphere', '6bc06a91-ae35-4a2b-ab39-da4dd36b621a')","Waste mass, total, placed in landfill","('inventory indicator', 'waste')",kilogram
"('ecoinvent-3.12-biosphere', '76e1a3ec-8bf5-4eae-92f0-1020ccd46e61')","Occupation, seabed, natural (non-use)","('natural resource', 'land')",square meter-year
"('ecoinvent-3.12-biosphere', 'eb71ce59-d412-4e1e-a496-06134cf9d3d3')","Disinfectants, unspecified","('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'd5946f74-8384-5bb7-93f3-50d5f794e02a')",Pyrifenox,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '0872c80f-7a8d-5ca8-b5b0-9dab8d12e361')",Fluoxastrobin,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '736923cd-6eb7-4896-98f8-46951d56da97')",Chlorpyrifos,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '79d4e5c8-7540-5b51-af58-67a17c8e81f8')",Chloroneb,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '781bfb14-d34f-4f99-9d15-d67171d6fc24')",Zeta-cypermethrin,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '01248058-8a0f-40f6-8555-13ec37c7931d')",Sodium I,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', '33564bd5-68cf-55c8-bdd7-16a7492a94a8')",Methylbutenol,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '63d7bc78-cbc9-5585-b640-93d5096f619d')",Fenarimol,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '786ec190-edfd-567a-8491-b0c658ae0844')",Quinonamid,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'ab005f13-989c-5e34-af6f-2129a8c820c5')",Chlorpyrifos,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', 'a185fcfd-bead-507b-ae00-2d891c552192')",Metapa,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '78eb1859-abd9-44c6-9ce3-f3b5b33d619c')","Carbon dioxide, from soil or biomass stock","('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '72b45f48-64b0-533d-97a2-65af1d917fd7')",Atrazine,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '813545ff-dfd9-56bf-9559-5570b8af7612')",Beflubutamid,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', 'c22bb3fa-7792-5b06-9d66-f130b158bda6')",Benzovindiflupyr,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '082903e4-45d8-4078-94cb-736b15279277')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin","('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'e746805e-efe5-5d62-8fcf-04b85624f854')",Iodosulfuron,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '23f4021a-5b2d-4e16-ba87-76e871b32392')",Dimethomorph,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '593d7316-fa9b-5536-bc94-3ba026f513aa')",Tetradifon,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '2a8ec77d-55f2-402a-bc5a-2e9162de2822')",Silver-110,"('water', 'ground-, long-term')",kilo Becquerel
"('ecoinvent-3.12-biosphere', 'b6e2f7f4-6b2e-4b3e-be1f-67626cb8205d')",Phosphorus,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '1f4afa32-a9a2-40da-8396-104452cb637f')",Acenaphthene,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'c043cd02-9bb5-5e23-9dd0-2ccd1a4ec335')",Chlorthiophos,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'b7955e18-168d-5c41-8b58-3dde8a5db54c')",Bispyribac-sodium,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '51c7daf4-14e1-45e9-aa67-051c4ddcd9da')",Trinexapac-ethyl,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '915083eb-1237-408c-a8a6-49099150a5fe')",Materials for energy recovery,"('inventory indicator', 'output flow')",kilogram
"('ecoinvent-3.12-biosphere', '40d16700-3130-41da-8e94-e1b127741f59')",Ruthenium-103,"('water', 'surface water')",kilo Becquerel
"('ecoinvent-3.12-biosphere', 'c0f9c61a-be69-5fda-a7cc-b616ff2b30d3')",Picoxystrobin,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'c82ae74d-7b72-5aee-badd-63e7055d3695')",Phenothrin,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '6b43189e-3bfb-576e-a314-95ef45270ca5')",Triclopyr triethylamine salt,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '1a15d53b-a693-5bd8-bb5c-bef21394f6f0')",Thiazopyr,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '3d7e26d4-d1a8-5681-8e99-a7bbf25f0e97')","Pesticides, unspecified","('water', 'ground-')",kilogram
"('ecoinvent-3.12-biosphere', '02e08e72-3753-54a3-b2e1-e1a83324ecf0')",Aphidan,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '6b119ff2-9cb1-5597-8a26-a34016d6accd')",Pyrethrins,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '421a7f1b-01a5-4160-bb7e-32fa8967d9b9')",Krypton-85m,"('air',)",kilo Becquerel
"('ecoinvent-3.12-biosphere', '4379a45a-092e-4c8f-8124-6841e920b807')",Chromium-51,"('air', 'low population density, long-term')",kilo Becquerel
"('ecoinvent-3.12-biosphere', 'fb98db22-d221-5fb8-8b67-b1aa50e13ab6')",Isoxathion,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '90149757-18a8-470e-b01a-4699b2d40e9f')",Iodine-133,"('water', 'ground-, long-term')",kilo Becquerel
"('ecoinvent-3.12-biosphere', '072f5f6b-5671-5311-a73c-10b54a5e9e84')",Monolinuron,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'bdd362be-db9c-4232-90e7-c11dee030e82')",Bromide,"('water', 'ground-, long-term')",kilogram
"('ecoinvent-3.12-biosphere', 'e91093c9-20df-49c5-8960-eabf05af6832')",Acetone,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', '5322942e-1226-5c3c-aaee-b43723cbfbab')",Diethyltoluamide,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'a0544534-e298-46a9-bbd2-949902ac1487')",Flurochloridone,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '468bebea-17ee-49d3-b11d-c603d91c67c8')",Ethylene dichloride,"('air', 'urban air close to ground')",kilogram
"('ecoinvent-3.12-biosphere', 'e8e61d72-37f9-57ae-a5ec-aef5fee29661')",Chloral hydrate,"('air', 'non-urban air or from high stacks')",kilogram
